model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
RF5,7,r2,prediction,-0.6855421686746985,-0.9266358228684737,-1.3850551654964898,-1.8570966967663778,-1.301786768745829,-1.2312233245103736,6e47cb06
RF10,7,r2,prediction,-0.6015060240963859,-0.5311302048909452,-0.9179287863590773,-1.4536484510364205,-1.1274461197110757,-0.9263319172187809,6e47cb06
SVR-rbf,7,r2,prediction,-0.02422958469773162,-0.010077160301686927,-0.0005621299134572766,-0.003837577484332222,-0.0002509607599858743,-0.007791482631438784,6e47cb06
XGB10,7,r2,prediction,-0.3474640339184587,-0.5456082687256223,-0.30492951274976,-0.8878792417029551,-0.8234523538745693,-0.5818666821942731,6e47cb06
XGB15,7,r2,prediction,-0.5509441800364616,-0.7163747391617505,-0.46949615059762806,-1.150846112455422,-1.2328099136424107,-0.8240942191787346,6e47cb06
GPR,7,r2,prediction,-0.003997630964606591,-0.186084186981049,-0.11637108755386194,-0.06518151976072284,-0.019937648332315927,-0.07831441471851126,6e47cb06
Linear,8,r2,prediction,-0.23644925418033513,-0.5581713089286704,-0.6402000315291108,0.4396568654309081,-0.0986425125996413,-0.2187612483613699,6e47cb06
RF5,8,r2,prediction,-0.5412698412698413,-1.1694391934467547,-1.4713438735177866,-1.844071569105501,-1.2609707760394162,-1.25741905067586,6e47cb06
RF10,8,r2,prediction,-0.8999999999999997,-0.07370825456836738,-1.3445652173913034,-0.5430098292618639,-0.5884583415379878,-0.6899483285519044,6e47cb06
SVR-rbf,8,r2,prediction,-0.3888655014112872,-0.6100218350909006,-0.8305797971725462,-0.535617587242001,-0.45225994390113433,-0.5634689329635738,6e47cb06
XGB10,8,r2,prediction,-1.0626778637055714,-0.9836842218323092,-1.2228941858957514,-0.12010957426503355,-0.6605393725539104,-0.8099810436505152,6e47cb06
XGB15,8,r2,prediction,-1.3131569444750903,-1.263646813593963,-1.2792136573099389,-0.14680263828360562,-0.8084900032314795,-0.9622620113788155,6e47cb06
GPR,8,r2,prediction,-0.12867119116982417,-0.4285498936533718,-0.4917610017971792,-0.2267040298481351,-0.2958755395489536,-0.3143123312034928,6e47cb06
Linear,9,r2,prediction,-1.752321026633683,-1.076596867384327,-1.1009904857021353,-1.2977698900607924,-1.03369670505894,-1.2522749949679757,6e47cb06
RF5,9,r2,prediction,-0.3824074074074073,-0.4072980174321452,-0.7620437034230139,-1.0180761543132726,-0.3254577736641311,-0.579056611247994,6e47cb06
RF10,9,r2,prediction,-0.28530092592592626,-0.3919940839091358,-0.5235979537703677,-0.8333731835994092,-0.42823212092019936,-0.49249965362500775,6e47cb06
SVR-rbf,9,r2,prediction,-0.15307601776169477,-0.06105177294308306,-0.027848616273937088,-0.417178039047982,-0.3530625091821593,-0.20244339104177125,6e47cb06
XGB10,9,r2,prediction,-0.22959541665272853,0.008436953508522582,-0.256509283222653,-0.5571264011740256,-0.39491403008497783,-0.2859416355251725,6e47cb06
XGB15,9,r2,prediction,-0.19976707107285474,-0.06963667881173641,-0.33858647653186846,-0.7207792650286067,-0.38895677528328854,-0.343545253345671,6e47cb06
GPR,9,r2,prediction,-0.07394541941433719,-0.15240931763040444,-0.09314899184202008,-0.2671318067366213,-0.3286362076272642,-0.18305434865012943,6e47cb06
Linear,10,r2,prediction,-0.26033110285554484,0.5355947471313667,0.6019080337756193,0.2877241757079412,0.3011001936407939,0.29319920948003525,6e47cb06
RF5,10,r2,prediction,-1.4608562691131501,-0.09700847864341733,-0.3062552301255228,-0.09919342432250233,0.024613234302816256,-0.38774003358035525,6e47cb06
RF10,10,r2,prediction,-0.6506880733944953,0.0642843811656798,-0.18972541841004187,0.09446513638054044,0.12048606015397734,-0.11223558282086792,6e47cb06
SVR-rbf,10,r2,prediction,-0.0015269954075451952,-0.0820961788050667,-0.03954618384025621,-0.03853821449486583,-0.027075434570219326,-0.03775660142359065,6e47cb06
XGB10,10,r2,prediction,-0.06945511004288396,-0.19598764945017622,-0.31838853324810246,-0.7401691293990453,-0.24885052656100126,-0.31457018974024187,6e47cb06
XGB15,10,r2,prediction,-0.3171831991740457,-0.25549000862622173,-0.337391045121058,-0.5447851151062135,-0.2625240122335051,-0.3434746760522088,6e47cb06
GPR,10,r2,prediction,-0.02147930741224857,-0.08218283773355384,-0.0373379473614881,-0.12011590951630535,-0.09114267643712548,-0.07045173569214427,6e47cb06
Linear,11,r2,prediction,-0.013877616902907342,-0.14308470027252285,-0.11568813257425714,-0.2409276131164697,-0.027773092428883484,-0.1082702310590081,6e47cb06
RF5,11,r2,prediction,-0.7202764976958524,-0.3322644107810351,0.16569789674952196,0.09725173289550093,0.004428885383565007,-0.15703247868965992,6e47cb06
RF10,11,r2,prediction,-0.47476958525345636,-0.21139091087940187,-0.14102294455066922,-0.06234910804817817,-0.3192101032754464,-0.2417485304014304,6e47cb06
SVR-rbf,11,r2,prediction,-0.27881204805811755,-0.4415667762153379,-0.38718404728579037,-0.5112245646207536,-0.4020746913508384,-0.4041724255061675,6e47cb06
XGB10,11,r2,prediction,-0.3813857824981892,-0.47710599827849287,-0.4823045969643671,-0.4563463465872184,-0.38566655381562587,-0.4365618556287787,6e47cb06
XGB15,11,r2,prediction,-0.5325075256473248,-0.5102424700162971,-0.612151335878341,-0.3805315834428489,-0.23460266415098285,-0.4540071158271589,6e47cb06
GPR,11,r2,prediction,-0.19886967032899605,-0.29131758934131025,-0.2732015564313144,-0.15079393710695022,-0.16127527976934708,-0.2150916065955836,6e47cb06
Linear,12,r2,prediction,-48.430030044277785,-121.80613835870304,-73.61708903565176,-125.05500666554354,-100.4166312368111,-93.86497906819744,6e47cb06
RF5,12,r2,prediction,-70.6,-59.655555555555566,-35.66666666666667,-138.6242750011536,-94.93105231692874,-79.89550990806092,6e47cb06
RF10,12,r2,prediction,-41.837499999999984,-39.275000000000006,-26.575000000000003,-116.13502971086538,-84.0721403033225,-61.57893400283757,6e47cb06
SVR-rbf,12,r2,prediction,-3.999946573530889,-0.1110868387437054,-0.11105596567041576,-5.074307987180702,-0.9176380363941228,-2.042807080303967,6e47cb06
XGB10,12,r2,prediction,-12.323789406970095,-35.922852293397426,-28.985756558342036,-50.48912606682212,-33.04023613384615,-32.152352091875564,6e47cb06
XGB15,12,r2,prediction,-14.485102809243251,-44.82980453516973,-36.800915420278535,-58.043428940518375,-39.64831323907346,-38.761512988856666,6e47cb06
GPR,12,r2,prediction,-10.18119057315026,-21.96567393317638,-15.250746227158025,-30.485185087086418,-22.654014955866682,-20.107362155287554,6e47cb06
Linear,1,mape,prediction,1.3549009639081286,1.8691407362432841,1.2044312413413973,1.794750362339353,2.246309483081879,1.6939065573828085,6e47cb06
RF5,1,mape,prediction,0.6026666666666668,1.0679987537148883,0.9377748538011698,0.721110679367059,0.8588077184624371,0.8376717344024442,6e47cb06
RF10,1,mape,prediction,0.526,0.9029094765602531,0.6761286549707604,0.6675372978388385,0.8328083800662676,0.7210767618872238,6e47cb06
SVR-rbf,1,mape,prediction,0.300009162384678,0.4457444434966499,0.449029324384024,0.4570998798769965,0.5029899639535201,0.4309745548191737,6e47cb06
XGB10,1,mape,prediction,0.5162790695826212,0.6992572111393047,0.5902381458739091,0.5866646752694645,0.5809737107431039,0.5946825625216807,6e47cb06
XGB15,1,mape,prediction,0.5302085459232331,0.8108268325356084,0.6729882237942595,0.703965371414532,0.6176144488806798,0.6671206845096626,6e47cb06
GPR,1,mape,prediction,0.563806672124531,0.7418403206675299,0.5773129235224312,0.7182618819899443,0.8307598423744021,0.6863963281357678,6e47cb06
Linear,2,mape,prediction,475987073453863.0,409332743959962.0,632310899902259.6,361024246564365.2,296884836188570.1,435107960013804.0,6e47cb06
RF5,2,mape,prediction,342273571680158.3,2594073385365406.0,1909526242005090.5,1590539287712986.2,1303244439011419.2,1547931385155012.0,6e47cb06
RF10,2,mape,prediction,540431955284460.3,1882504644240867.5,1810447050202940.0,1461435832217780.5,2265988176228538.5,1592161531634917.2,6e47cb06
SVR-rbf,2,mape,prediction,540426658613648.1,2161729930806453.5,1981566528571242.8,954266450851604.4,1593989698208920.8,1446395853410373.8,6e47cb06
XGB10,2,mape,prediction,295499897136742.7,2159157154362163.2,1854094002513510.8,1120648879826534.8,2121114696286208.5,1510102926025032.0,6e47cb06
XGB15,2,mape,prediction,206366373733990.7,1747729459550618.0,1666061085913907.5,1102566423265280.4,2226853784636621.2,1389915425420083.5,6e47cb06
GPR,2,mape,prediction,637300675626013.0,2409564834626772.5,2231516845538434.0,1129618941340965.5,1854404359881068.0,1652481131402650.8,6e47cb06
Linear,3,mape,prediction,3.285321537084085,4.362938379411182,3.219173452352737,4.625263549108488,6.155482557773432,4.3296358951459855,6e47cb06
RF5,3,mape,prediction,3.0831111111111107,3.0202412280701756,2.242560401002506,2.724643386309086,4.1057199089158285,3.0352552070817413,6e47cb06
RF10,3,mape,prediction,3.02,2.9303461779448625,1.6943087719298244,2.685585575610141,3.6860465019311084,2.803257405483187,6e47cb06
SVR-rbf,3,mape,prediction,1.5733688633675234,1.322179120787799,1.2174863892476835,1.6169548164770007,2.01326484586618,1.548650807149237,6e47cb06
XGB10,3,mape,prediction,2.885953834321764,2.601477873344021,1.1856150891607569,1.7138760477023474,1.955859389391443,2.0685564467840667,6e47cb06
XGB15,3,mape,prediction,3.270986866950989,2.646569383334845,1.1701010085586316,1.6873027769678253,1.7285736176838404,2.1007067306992266,6e47cb06
GPR,3,mape,prediction,1.743225217830161,1.4167299498692185,1.2126111820761265,1.8469263149442365,2.2092275295453825,1.685744038853025,6e47cb06
Linear,4,mape,prediction,0.6804162749055569,0.8909578513434102,0.7645309505120035,1.3381329683054337,1.0848502760665713,0.951777664226595,6e47cb06
RF5,4,mape,prediction,0.4059047619047618,0.4943484180536812,0.6546249821879113,1.0213349867186778,1.0001989162828635,0.7152824130295792,6e47cb06
RF10,4,mape,prediction,0.5152380952380952,0.4957250943987785,0.5685577027853915,0.8539394903239235,1.021581648309986,0.6910084062112349,6e47cb06
SVR-rbf,4,mape,prediction,0.37668276988383376,0.3837851102764451,0.4627509201312268,0.7045412118727719,0.5960132548465183,0.5047546534021592,6e47cb06
XGB10,4,mape,prediction,0.2980754860809871,0.3754767577787491,0.36767626774502815,0.497851827772791,0.5090133365829074,0.4096187351920926,6e47cb06
XGB15,4,mape,prediction,0.3313281303360348,0.3594590768105061,0.37940040348040793,0.430187845642525,0.4295144290124412,0.38597797705638304,6e47cb06
GPR,4,mape,prediction,0.4059127310277882,0.3718409621673114,0.4900866321928509,0.988795601736903,0.7392108038441076,0.5991693461937923,6e47cb06
Linear,5,mape,prediction,617304719264161.6,2994774315240487.5,2754423140870380.5,1456279733435028.0,2438237089878926.0,2052203799737796.8,6e47cb06
RF5,5,mape,prediction,324259173170676.56,864691128455135.6,1008806316530991.4,771745048530377.5,1675541038218578.5,929008540981152.0,6e47cb06
RF10,5,mape,prediction,207165582859043.4,1134907106097365.5,1080863910568919.2,697445372752986.5,1187163446043386.0,861509083664340.1,6e47cb06
SVR-rbf,5,mape,prediction,315248770407666.3,990839192518764.0,900777845218872.6,454189359985645.0,725675305088973.2,677346094643984.2,6e47cb06
XGB10,5,mape,prediction,176367154600346.28,1205114780411495.5,713668784711271.1,1080982924112692.2,1206984164927079.5,876623561752576.9,6e47cb06
XGB15,5,mape,prediction,129076262915277.58,992354126476084.2,783014897175757.6,1114737501588686.0,1510659398094030.0,905968437249967.2,6e47cb06
GPR,5,mape,prediction,597064271087385.1,1532753283327117.5,1362244886445672.8,698422269344353.4,1229380397661462.0,1083973021573198.0,6e47cb06
Linear,6,mape,prediction,2.0149928633679464,3.3352214519946712,3.4145394126883097,4.730715955399912,5.370774444982727,3.773248825686713,6e47cb06
RF5,6,mape,prediction,1.791238095238095,3.2668606367278095,2.7090497737556563,3.5238198106659624,2.1961462567839276,2.6974229146342905,6e47cb06
RF10,6,mape,prediction,1.8198095238095238,2.9751591819523506,2.775233785822021,3.248628871724898,2.9045306525951573,2.7446724031807905,6e47cb06
SVR-rbf,6,mape,prediction,0.7297126408383494,0.8966977396432558,0.9040672157973549,1.412044448322139,1.494765657921435,1.0874575405045068,6e47cb06
XGB10,6,mape,prediction,1.1903443535168967,2.120228052581636,2.8630843347014343,4.408799632947558,5.366123545693274,3.1897159838881595,6e47cb06
XGB15,6,mape,prediction,1.3889946985812416,2.2648918922908092,3.153518743392749,4.675361416279267,6.112012445054262,3.5189558391196654,6e47cb06
GPR,6,mape,prediction,1.1880710401540022,1.7026703838513697,1.5710672220414788,2.271842941964623,2.5493734126820975,1.8566050001387144,6e47cb06
Linear,7,mape,prediction,0.5203024813624881,0.4424963660902221,0.3239345593093444,1.8606650746730768,1.3605018849847783,0.9015800732839819,6e47cb06
RF5,7,mape,prediction,1.5419047619047617,1.532357234081372,1.6298168498168502,2.2378714304648395,1.6964681167300726,1.727683678599579,6e47cb06
RF10,7,mape,prediction,1.560952380952381,1.5223718299580367,1.4891025641025641,2.525939196717105,1.7662064873682888,1.7729144918196753,6e47cb06
SVR-rbf,7,mape,prediction,1.1146161069920104,1.117545846694778,1.0308701093537267,1.5948981296767837,1.1042306256023926,1.1924321636639383,6e47cb06
XGB10,7,mape,prediction,1.3935524631114231,1.6449085325769341,1.1927051545062781,1.975480470036161,1.7966711240317483,1.6006635488525092,6e47cb06
XGB15,7,mape,prediction,1.4832913429964156,1.7321105478454129,1.265515421205388,1.9694789181024503,1.9692639892568529,1.683932043881304,6e47cb06
GPR,7,mape,prediction,1.349997163416194,1.2480776519431172,1.0410370838563323,1.8645505290935376,1.2467828522298223,1.3500890561078007,6e47cb06
Linear,8,mape,prediction,0.363048065187895,0.4360093196344751,0.3083299538291059,0.3101728620026889,0.4050647172976503,0.364524983590363,6e47cb06
RF5,8,mape,prediction,0.31633333333333336,0.5046976552858905,0.3974445162680456,0.6186883174803282,0.39685313437617165,0.4468033913487538,6e47cb06
RF10,8,mape,prediction,0.36266666666666664,0.3026511723570547,0.3635380305968541,0.4116951107366232,0.3429577565562377,0.3567017473826873,6e47cb06
SVR-rbf,8,mape,prediction,0.3733316309741944,0.36251877228674895,0.319137676030523,0.3094329440766376,0.35259694507665384,0.34340359368895157,6e47cb06
XGB10,8,mape,prediction,0.4083332354823749,0.3557519203152298,0.3207940399788033,0.3404528520294657,0.3793986017220833,0.3609461299055914,6e47cb06
XGB15,8,mape,prediction,0.40412840147813156,0.41986215501986923,0.3652386077902642,0.39161489242071423,0.4516610339471092,0.4065010181312177,6e47cb06
GPR,8,mape,prediction,0.39906947785660124,0.3753795112570134,0.283742568598879,0.30255317429583206,0.327176799100902,0.33758430622184554,6e47cb06
Linear,9,mape,prediction,0.7787101315125705,1.0205158507111574,0.8491723741329537,0.8659060732062702,0.8999474793119224,0.8828503817749749,6e47cb06
RF5,9,mape,prediction,0.3330909090909091,0.5916796955057825,0.8520703872422295,0.38804435017065214,0.5469172068377987,0.5423605097694744,6e47cb06
RF10,9,mape,prediction,0.325939393939394,0.4421291172595521,0.6196352703158368,0.3791711291266827,0.4387874414810491,0.4411324704245029,6e47cb06
SVR-rbf,9,mape,prediction,0.3493965740385177,0.5536433006251886,0.5992139079298517,0.4000713974164533,0.4144557998098516,0.4633561959639726,6e47cb06
XGB10,9,mape,prediction,0.3538232752771089,0.4796841641432928,0.632125212998681,0.3898330933854449,0.36830645597710193,0.4447544403563259,6e47cb06
XGB15,9,mape,prediction,0.3293935251958443,0.49463319312145765,0.6293377418612772,0.3816088459121395,0.39301794032148873,0.44559824928244146,6e47cb06
GPR,9,mape,prediction,0.36180459446047597,0.5040373041767549,0.523589371575343,0.41981465894460596,0.41865234176655725,0.4455796541847474,6e47cb06
Linear,10,mape,prediction,2.6798033917923276,2.1192679706575093,1.4331271550296942,2.0979370708803895,3.1005044168440175,2.2861280010407876,6e47cb06
RF5,10,mape,prediction,3.6149999999999998,2.929419112990192,1.8993446661739344,2.2606920261162133,3.309726982190496,2.802836557494167,6e47cb06
RF10,10,mape,prediction,2.839,2.363761382893138,1.75680068982508,1.9165707808066397,3.072896757558795,2.3898059222167305,6e47cb06
SVR-rbf,10,mape,prediction,1.5676714433066654,1.4393093346140615,1.3579795796787062,1.7837523955533165,2.548427144713144,1.7394279795731784,6e47cb06
XGB10,10,mape,prediction,2.163609729707241,1.5845535511850823,1.3735739432317513,2.5042626551328686,3.070534491466684,2.1393068741447254,6e47cb06
XGB15,10,mape,prediction,2.535529914498329,1.6271345519209035,1.3471261077691958,2.35878444073053,3.0960179217904145,2.1929185873418744,6e47cb06
GPR,10,mape,prediction,1.7454438269900383,1.4389547494480668,1.3674667962032307,2.052978711716195,2.8770025177653786,1.8963693204245817,6e47cb06
Linear,11,mape,prediction,481543015845930.0,1885322543511731.5,1447721283274889.8,617934400165722.0,1085021752081677.4,1103508598975990.0,6e47cb06
RF5,11,mape,prediction,414331165718086.1,1134907106097365.5,1080863910568919.4,408938995004829.94,849839799183106.2,777776195314461.4,6e47cb06
RF10,11,mape,prediction,378302368699122.25,1432144681503818.0,1143914305352106.5,488176406804223.1,1053627689430164.4,899233090357886.9,6e47cb06
SVR-rbf,11,mape,prediction,270194308003427.44,900722887791349.2,900722887791349.2,354371959515450.2,617041525345623.5,608610713689439.9,6e47cb06
XGB10,11,mape,prediction,311017291854643.7,1959020912548250.0,2007775663305524.0,386003313780326.9,491656985968640.6,1031094833491477.0,6e47cb06
XGB15,11,mape,prediction,368434159498035.7,2240202972489319.2,2224312237739213.5,363145175708467.6,455627632751411.8,1130344435637289.5,6e47cb06
GPR,11,mape,prediction,300834677192272.44,1127314363573293.8,1030391350022823.2,506923593108069.9,819318624675708.9,756956521714433.8,6e47cb06
Linear,12,mape,prediction,810525601530694.9,3812545526743399.0,2942860448179969.0,1219187403404545.2,2075932945284711.5,2172210385028664.0,6e47cb06
RF5,12,mape,prediction,1170935903116329.0,3188548536178311.0,2522015791327477.5,1392139914882929.5,1964903410704541.5,2047708711241918.0,6e47cb06
RF10,12,mape,prediction,900719925474099.2,2558044588346442.0,2125699024118874.5,1076888703969920.6,1677227399391033.8,1667715928260074.2,6e47cb06
SVR-rbf,12,mape,prediction,360286045288019.0,360270705478097.4,360258700264070.1,360289385769859.2,360306297273133.7,360282226814635.9,6e47cb06
XGB10,12,mape,prediction,491697804935168.1,1932072918712320.8,2085819675102413.2,831950788178739.5,1340465332879360.2,1336401303961600.5,6e47cb06
XGB15,12,mape,prediction,482615720778137.7,1811371144092058.5,2152915399186842.0,930393700171776.2,1479042768096461.0,1371267746465055.0,6e47cb06
GPR,12,mape,prediction,531907654674024.1,2242471557855351.5,1904582047632410.0,788153888803576.2,1299866404780009.5,1353396310749074.5,6e47cb06
Linear,1,r2,training,0.44812030773814304,0.34426864959434955,0.30798115932995274,0.366156923867473,0.3706716129134737,0.3674397306886784,6e47cb06
RF5,1,r2,training,0.7232313839447875,0.6359939654790978,0.7595835591657663,0.7578568517983029,0.7345765248649818,0.7222484570505873,6e47cb06
RF10,1,r2,training,0.8001598256447512,0.7266868261850687,0.7638445014027836,0.7778578803356168,0.7717356061197299,0.7680569279375901,6e47cb06
SVR-rbf,1,r2,training,-0.09945292712647613,-0.19485641943045762,-0.14115565962329235,-0.15336070941907032,-0.17945700210766846,-0.15365654354139296,6e47cb06
XGB10,1,r2,training,0.7804984861062088,0.7602528098030418,0.7418387019477197,0.7756881748328968,0.7739499975297451,0.7664456340439224,6e47cb06
XGB15,1,r2,training,0.8926160314073659,0.8719924720097676,0.8608352545196021,0.8918785853197168,0.8878957383321991,0.8810436163177302,6e47cb06
GPR,1,r2,training,-2.528506564125621e-06,-0.014199249472296227,-0.004931466153245356,-0.00010901530724116704,-0.001314249146858959,-0.004111301717241167,6e47cb06
Linear,2,r2,training,0.24669607456151488,0.26793165372239136,0.29669769659029877,0.2632730852663401,0.27269971435567786,0.26945964489924457,6e47cb06
RF5,2,r2,training,0.7023776750188193,0.6374186026236104,0.7122302965668657,0.6339970928301524,0.7143968986459657,0.6800841131370827,6e47cb06
RF10,2,r2,training,0.7225975911388322,0.7126176961624395,0.7573253697752348,0.7294386694664389,0.7533254877186754,0.7350609628523241,6e47cb06
SVR-rbf,2,r2,training,-0.03634911887808956,-0.09627233950119751,-0.06299514202355616,-0.047437562663313226,-0.05800778846713217,-0.060212390306657725,6e47cb06
XGB10,2,r2,training,0.7457456365822013,0.7314243793705637,0.7670030232335093,0.7767432249434449,0.7817193477315544,0.7605271223722547,6e47cb06
XGB15,2,r2,training,0.8528162842174376,0.8548681738278804,0.8789515131908677,0.8892490246974978,0.8933404516728667,0.87384508952131,6e47cb06
GPR,2,r2,training,-5.979897573116233e-05,-0.05668337693578818,-0.019634188641095562,-0.0008144336831050758,-0.0073587527798908425,-0.016910110203122164,6e47cb06
