model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
MLP16,1,sera,TSCV,0.16660654160861993,0.3248508466641361,0.46840904318806276,0.6521947036521927,0.510945991005592,0.4246014252237207,978f49d7
RNN16,1,r2,prediction,0.011540117784749393,-0.061683049271514134,-0.20812389749607707,-0.1219771765742621,-0.11202725926034152,-0.09845425296348909,69ae08a8
LSTM16,1,r2,prediction,0.005896823294123776,-0.069460962179136,-0.09529202862006225,-0.1987416439944194,-0.11407516673133111,-0.094334595646165,69ae08a8
CNNRNN16,1,r2,prediction,-0.15615244901147185,-0.11575753076471496,-0.32052240520226505,-0.20416212880499152,-0.26482538042964343,-0.21228397884261735,69ae08a8
MLP16,1,r2,prediction,-0.05315118256668483,-0.10800582409666015,-0.2196739523321094,-0.09524870694066889,-0.07844893962858923,-0.1109057211129425,69ae08a8
RNN16,1,mape,prediction,1.5196721199373069,2.5226342256203536,1.3933177405510504,3.3481320810639614,1.8216271141774507,2.1210766562700245,69ae08a8
LSTM16,1,mape,prediction,1.3063774280170006,2.4002805469819735,1.3332740934555423,3.728377881454514,1.8144526667309477,2.1165525233279956,69ae08a8
CNNRNN16,1,mape,prediction,1.9074779338998868,3.2022005181430253,2.0134833951072344,3.3012013702912686,2.0205795059990774,2.4889885446880986,69ae08a8
MLP16,1,mape,prediction,1.423413279770274,2.370070217949275,1.4173552522111008,3.33662357220834,1.9271693785643669,2.0949263401406713,69ae08a8
RNN16,1,mae,prediction,0.7996487536869729,0.8323433293106122,0.8100298878328336,0.9141282269914605,0.8996434874586714,0.8511587370561102,69ae08a8
LSTM16,1,mae,prediction,0.8048132650158023,0.8645574031009661,0.802095260958905,0.9685211645151496,0.9144089120160704,0.8708792011213786,69ae08a8
CNNRNN16,1,mae,prediction,0.9103183476073671,0.8951545563810375,0.9018900720044527,0.9350014564798187,0.9464450750695726,0.9177619015084497,69ae08a8
MLP16,1,mae,prediction,0.8271029151098369,0.8610882776140443,0.8243050631710094,0.8871774278215016,0.8806787118597161,0.8560704791152217,69ae08a8
RNN16,1,r2,training,-0.03588763077892021,0.019266173662362496,0.0067767107167183704,-0.16139852741228866,-0.09629569271477778,-0.053507793305381156,69ae08a8
LSTM16,1,r2,training,-0.08991318262892567,-0.13923332246809506,-0.16235519278890487,-0.3276242963153717,-0.23259200362354404,-0.19034359956496827,69ae08a8
CNNRNN16,1,r2,training,0.022622488463505896,0.058175549339689714,-0.05617853705539888,-0.10168679185039764,-0.10701939373068536,-0.03681733696665725,69ae08a8
MLP16,1,r2,training,-0.045133832126860174,0.013033561560723328,-0.03899013871321633,-0.16448349544843444,-0.18821353764852544,-0.08475748847526261,69ae08a8
RNN16,1,mape,training,1.7364827614904095,3.4320685900697856,2.0596116011447885,2.800755310452214,3.120262857678824,2.6298362241672044,69ae08a8
LSTM16,1,mape,training,1.6313993555885196,3.640329532418899,2.123855041322654,3.3076542456833087,2.9788120939891787,2.7364100538005123,69ae08a8
CNNRNN16,1,mape,training,1.7356605886038676,3.5090320919942197,2.1854896852680867,2.7076130502571467,4.137578112208724,2.8550747056664085,69ae08a8
MLP16,1,mape,training,1.80527877121198,3.928672488525649,2.130080833063827,3.130735588812225,3.612773951291848,2.9215083265811055,69ae08a8
RNN16,1,mae,training,0.8252841142721767,0.7954505980807666,0.8283280626522972,0.9054239808585002,0.8756226589352143,0.846021882959791,69ae08a8
LSTM16,1,mae,training,0.8739233876256794,0.889984419087689,0.9281291945780252,0.9721011049044722,0.9461647850949675,0.9220605782581666,69ae08a8
CNNRNN16,1,mae,training,0.7769688934233369,0.7495174257229457,0.8506920047083277,0.8649246434107556,0.8701440258512951,0.8224493986233323,69ae08a8
MLP16,1,mae,training,0.8346846283601417,0.8024799777176284,0.866134372791694,0.9121571906307583,0.9309350738584217,0.8692782486717288,69ae08a8
RNN16,1,r2,CV,-0.09962067453045997,-0.1487138532124582,-0.23727027157508274,-0.23300987964009767,-0.2123451727835101,-0.18619197034832174,69ae08a8
LSTM16,1,r2,CV,-0.09467921492930738,-0.10826518523122047,-0.16331598492429528,-0.2209962586649844,-0.21191816228099994,-0.15983496120616147,69ae08a8
CNNRNN16,1,r2,CV,-0.312274372875654,-0.1889475355501846,-0.3081619807806366,-0.14462661084833872,-0.18680645594658424,-0.22816339120027962,69ae08a8
MLP16,1,r2,CV,-0.28071555137576454,-0.2513238297477419,-0.21193377766438498,-0.2639916645302671,-0.18219584544891698,-0.23803213375341511,69ae08a8
RNN16,1,mape,CV,1.597422135254069,3.1283479187309,2.085675008299693,2.363686439547077,2.4154688049312183,2.318120061352592,69ae08a8
LSTM16,1,mape,CV,1.5602029960743187,3.3559925040917573,1.9029335964000147,2.5901456620160954,3.0313598840147127,2.4881269285193794,69ae08a8
CNNRNN16,1,mape,CV,1.8922264218517313,3.430954206961898,2.163970471658279,2.4146883590410573,2.709993058100562,2.5223665035227056,69ae08a8
MLP16,1,mape,CV,1.8202985499944753,3.946315488797421,2.0184148796264307,2.7195089846040235,2.8983927001128302,2.680586120627036,69ae08a8
RNN16,1,mae,CV,0.8440113340099205,0.8494293476235624,0.8888476954294849,0.9314610715069593,0.9143396249783194,0.8856178147096493,69ae08a8
LSTM16,1,mae,CV,0.842419178216681,0.8268993576439252,0.8807927609000809,0.9201995668107568,0.9109670997707073,0.8762555926684301,69ae08a8
CNNRNN16,1,mae,CV,0.8755684186182813,0.826044364225688,0.9072469770709295,0.874729824991933,0.8795241676655938,0.8726227505144852,69ae08a8
MLP16,1,mae,CV,0.8811430093128885,0.8534250961863307,0.8871492894000743,0.9262946433084449,0.8994210633598881,0.8894866203135253,69ae08a8
RNN16,1,r2,TSCV,-1.1023572311578664,-3.146083061514097,-2.709365147050697,-1.4267361315884477,-3.885105619361373,-2.453929438134496,69ae08a8
LSTM16,1,r2,TSCV,-1.7549332685801409,-1.3203560036633941,-0.6677196995976046,-2.0821039386172555,-4.2609475481421715,-2.0172120917201135,69ae08a8
CNNRNN16,1,r2,TSCV,-6.647913177756252,-2.732133600048703,-1.8403242704098413,-2.5434296106732615,-5.1087947758703836,-3.7745190869516883,69ae08a8
MLP16,1,r2,TSCV,-3.1587581775330857,-2.068567326836337,-1.5119937657275901,-2.834872073164304,-4.584315448261173,-2.8317013583044983,69ae08a8
RNN16,1,mape,TSCV,1.2907356258709068,4.621291148453724,1.3725618288507953,1.6345596795240795,1.5391620666512145,2.0916620698701442,69ae08a8
LSTM16,1,mape,TSCV,1.3508990085711214,3.239934293386362,1.0521094499311692,2.0940676997891203,1.6169202056263772,1.87078613146083,69ae08a8
CNNRNN16,1,mape,TSCV,1.6302261102403808,4.229058877094429,1.3021561547266398,1.4590369761904611,1.7891747436093939,2.0819305723722605,69ae08a8
MLP16,1,mape,TSCV,1.8217697364028158,5.217921012205697,1.3814348180344327,1.8304485091697222,1.7726411521193137,2.4048430455863965,69ae08a8
RNN16,1,mae,TSCV,0.5176800335416613,0.743741180284462,0.7482348508927043,0.646856988028568,0.6586049690161616,0.6630236043527115,69ae08a8
LSTM16,1,mae,TSCV,0.5842491081589483,0.6444613631713136,0.6250388830216242,0.6784100250108451,0.7157720000953065,0.6495862758916076,69ae08a8
CNNRNN16,1,mae,TSCV,0.7037824611706953,0.7077408232753504,0.7047551482735835,0.6290666953079612,0.6920458412464742,0.6874781938548129,69ae08a8
MLP16,1,mae,TSCV,0.6380410209126904,0.7988135090505419,0.735487906616407,0.645559673622927,0.7293439029280603,0.7094492026261253,69ae08a8
RNN16,1,sera,prediction,19.963279460278393,15.49803507627139,10.565808005156798,30.570230942495744,26.649082320831806,20.64928716100683,69ae08a8
LSTM16,1,sera,prediction,25.68093420934128,16.773027218523662,9.49072295095635,28.732066611328662,25.48693643919612,21.232737485869215,69ae08a8
CNNRNN16,1,sera,prediction,22.001405903390662,15.310154873848738,9.471831333920482,34.81641881020114,33.39776084919518,22.99951435411124,69ae08a8
MLP16,1,sera,prediction,24.121321550763618,16.141395122322603,10.510178076374565,33.34602951156378,28.226121879445376,22.469009228093988,69ae08a8
RNN16,1,sera,training,60.67563931680048,62.79653225196342,55.308797900901965,86.12059988222079,70.85990354192403,67.15229457876214,69ae08a8
LSTM16,1,sera,training,108.15382959205738,94.63542578766045,91.25497495195171,92.82749964839891,102.05465802086691,97.78527760018706,69ae08a8
CNNRNN16,1,sera,training,64.00290173509642,67.0816090970034,63.15177507546531,92.91681270771542,84.81396348893072,74.39341242084225,69ae08a8
MLP16,1,sera,training,67.56580688856194,62.2558121391699,56.40852522099316,95.36290893800698,85.39243093526609,73.39709682439961,69ae08a8
RNN16,1,sera,CV,12.430907285746141,13.261170914193803,10.124756920483764,14.701375309191015,13.46239753997359,12.796121593917661,69ae08a8
LSTM16,1,sera,CV,12.203472112261748,12.7621856832325,9.658528191410744,13.926337989860833,13.826312298788217,12.475367255110807,69ae08a8
CNNRNN16,1,sera,CV,12.109172271346862,12.302340202737042,8.810370678280803,13.840692561179242,13.735781361619486,12.159671415032687,69ae08a8
MLP16,1,sera,CV,13.09385338293645,14.024414846094176,9.955841839687507,14.305703540524908,13.80130346447884,13.036223414744375,69ae08a8
RNN16,1,sera,TSCV,0.401650633216154,0.8408795719736664,0.7685857747320465,0.8902381043078271,0.6526097742854666,0.7107927717030321,69ae08a8
LSTM16,1,sera,TSCV,0.5179296347814805,0.6822380185322697,0.5946263749473881,0.6707992540375455,0.6337488678914522,0.6198684300380272,69ae08a8
CNNRNN16,1,sera,TSCV,0.3119013635522842,0.5229332095496162,0.6083591283654428,0.7702696892252919,0.5282845451814603,0.5483495871748191,69ae08a8
MLP16,1,sera,TSCV,0.18430497518226485,0.3090956573961674,0.5652009286247694,0.6790665318618277,0.6540928215005938,0.4783521829131246,69ae08a8
RNN16,1,r2,prediction,-0.1019803580951224,-0.14536230177405152,-0.27174262566925034,-0.20312073603526204,-0.16973397444742067,-0.17838799920422138,1b939ac5
LSTM16,1,r2,prediction,0.041893552782701016,0.0009732966275141086,-0.21753257122672376,-0.03848745478955529,-0.07051274589125,-0.05673318449946278,1b939ac5
CNNRNN16,1,r2,prediction,0.039579028775967307,-0.016958347172040034,-0.25204333183486605,-0.017207749048406162,-0.006327563745675224,-0.05059159260500403,1b939ac5
MLP16,1,r2,prediction,-0.028588159319173245,0.018738888924959785,-0.06603644070393111,-0.06465816715521178,-0.020530502914604787,-0.032214876233592225,1b939ac5
RNN16,1,mape,prediction,1.8526631341087247,2.102903668386068,1.669277289430113,3.4445056677025403,1.512403656522177,2.116350683229925,1b939ac5
LSTM16,1,mape,prediction,1.355648779473613,2.3093990305428576,1.399717519019552,3.749703878418324,1.8979050103615662,2.142474843563183,1b939ac5
CNNRNN16,1,mape,prediction,1.5530305975397942,3.6660181769806086,1.4991222504147816,3.4628062731210947,1.6811500168949474,2.3724254629902455,1b939ac5
MLP16,1,mape,prediction,1.8699347780561562,4.167045898106936,1.4011767585039192,4.5590761107750275,1.8386572770503462,2.7671781644984774,1b939ac5
RNN16,1,mae,prediction,0.8686927781767533,0.8559056521023464,0.8567183759711832,0.9612564640982257,0.8921721142022363,0.8869490769101489,1b939ac5
LSTM16,1,mae,prediction,0.7895286179234182,0.824550271776096,0.8451229348111353,0.8932877281972174,0.8770775305402148,0.8459134166496163,1b939ac5
CNNRNN16,1,mae,prediction,0.8014665796401441,0.8225852827606708,0.8268041320029117,0.8736760641892783,0.8360089236791352,0.832108196454428,1b939ac5
MLP16,1,mae,prediction,0.8561270599008207,0.8442920899023714,0.7811636160317817,0.9180537943701227,0.8684883810779291,0.8536249882566052,1b939ac5
RNN16,1,r2,training,-0.052189216298883956,-0.04322630303499331,-0.06984498290425623,-0.17707327063759637,-0.11408786564280349,-0.09128432770370667,1b939ac5
LSTM16,1,r2,training,-0.11031075558208747,-0.048636861687214816,-0.15267326223959543,-0.14713951726517704,-0.1728341146817629,-0.12631890229116755,1b939ac5
CNNRNN16,1,r2,training,0.0891302080171752,0.08356736366651185,-0.04993468793051914,-0.052186698749932425,-0.005937559517851909,0.012927725097076714,1b939ac5
MLP16,1,r2,training,-0.121154027835356,-0.14168851000184124,-0.2559203225648117,-0.27564870776120043,-0.17143470073429978,-0.19316925377950184,1b939ac5
RNN16,1,mape,training,1.7548425830350929,3.5787494905368313,2.228091513140279,2.7740760201409134,3.0330409059253545,2.6737601025556943,1b939ac5
LSTM16,1,mape,training,1.764637236575782,3.2899690116994518,2.3244837648279226,2.810171704708267,3.2430558860520726,2.686463520772699,1b939ac5
CNNRNN16,1,mape,training,1.6609873648611257,3.7726373807123093,2.1871894503181943,2.6357018045727307,3.4564991450266653,2.742603029098205,1b939ac5
MLP16,1,mape,training,1.7427801390979298,3.8175683449683318,2.383964492044717,2.8572011023086663,3.438948779056649,2.8480925714952585,1b939ac5
RNN16,1,mae,training,0.8275426193260517,0.8194551713200281,0.8725172584079391,0.9044107655857865,0.8760331542229048,0.8599917937725421,1b939ac5
LSTM16,1,mae,training,0.8837684135136301,0.8543733191278631,0.9139995313218312,0.9186891311738927,0.9171150445791504,0.8975890879432734,1b939ac5
CNNRNN16,1,mae,training,0.7463842195006058,0.7368394476148912,0.8468835703711061,0.8327128027742701,0.7977188579951119,0.792107779651197,1b939ac5
MLP16,1,mae,training,0.869948853762855,0.8818042042925479,0.9623086373595117,0.9435923105283214,0.9072697172698656,0.9129847446426205,1b939ac5
RNN16,1,r2,CV,-0.16089761196773,-0.09507172952038057,-0.30358234033687204,-0.31198494870374055,-0.29175987196462283,-0.23265930049866917,1b939ac5
LSTM16,1,r2,CV,-0.07728671763959162,-0.006853697887170666,-0.09492304734626086,-0.1547561389734678,-0.15533279274150855,-0.09783047891759991,1b939ac5
CNNRNN16,1,r2,CV,-0.2786826174046547,-0.20541003435131422,-0.39087461482164954,-0.31419228842742336,-0.2962017726844822,-0.29707226553790483,1b939ac5
MLP16,1,r2,CV,-0.2744112050911011,-0.1441238040312585,-0.26077828474745757,-0.2453596179513089,-0.2593594797949905,-0.23680647832322332,1b939ac5
RNN16,1,mape,CV,1.7210076771700815,2.899603938121702,2.1647227811178693,2.6744762035359417,2.699572805020768,2.4318766809932724,1b939ac5
LSTM16,1,mape,CV,1.5755593573774962,3.0708495526220787,1.867778796195645,2.2144358310418304,2.580282875317686,2.261781282510947,1b939ac5
CNNRNN16,1,mape,CV,1.8367604191436842,3.5192272840966154,2.1308961905564585,2.977859285833641,3.427264328485797,2.7784015016232395,1b939ac5
MLP16,1,mape,CV,1.792576976720439,3.3775278147422436,2.10931781173301,2.595560020749639,3.381813766399235,2.6513592780689135,1b939ac5
RNN16,1,mae,CV,0.8587283543827007,0.815246733346856,0.9192597071902635,0.9519041380890143,0.9288066746422513,0.8947891215302173,1b939ac5
LSTM16,1,mae,CV,0.8289089876987232,0.7876209619235933,0.8551178740684522,0.894957637450652,0.8816285540498947,0.8496468030382631,1b939ac5
CNNRNN16,1,mae,CV,0.8784424220720198,0.835208528351675,0.9420998968124407,0.9518169385531484,0.9277950308545803,0.9070725633287727,1b939ac5
MLP16,1,mae,CV,0.882988743463099,0.8344466118494481,0.9139572969178921,0.9320947718584481,0.9224953841823811,0.8971965616542537,1b939ac5
RNN16,1,r2,TSCV,-1.7475563653948396,-0.846121099076201,-0.3545454153753193,-2.0929524356324434,-2.430664235053522,-1.4943679101064649,1b939ac5
LSTM16,1,r2,TSCV,-2.064730651394916,-0.8076032252397519,-1.0801306227521283,-2.2033719069560798,-3.573773123074994,-1.9459219058835742,1b939ac5
CNNRNN16,1,r2,TSCV,-2.376133736686644,-1.7701400897178419,-0.7749524319855369,-2.088532411459224,-3.7364535385953785,-2.149242441688925,1b939ac5
MLP16,1,r2,TSCV,-2.601537815924114,-1.3986630441181345,-1.110083411064366,-2.134152467941947,-2.9803516485316415,-2.0449576775160407,1b939ac5
RNN16,1,mape,TSCV,1.4515183160005385,3.3534162800479086,1.151629491964722,1.522583386517374,1.553940650803683,1.806617625066845,1b939ac5
LSTM16,1,mape,TSCV,1.3426345965071331,2.9156611561870354,1.1635796161069938,1.7920522702536024,1.4667574441557438,1.7361370166421017,1b939ac5
CNNRNN16,1,mape,TSCV,1.5713548870153202,2.8726635553821116,1.105672830435848,2.3971491687957878,1.5521197924726111,1.8997920468203358,1b939ac5
MLP16,1,mape,TSCV,1.7567055217716865,4.998896473735752,1.3381840033889436,1.8876533656553758,1.5052259168113737,2.2973330562726266,1b939ac5
RNN16,1,mae,TSCV,0.5654600413777839,0.6067871163426403,0.5662886282177582,0.6620868825337037,0.6661229294518582,0.6133491195847489,1b939ac5
LSTM16,1,mae,TSCV,0.5965713770352393,0.612861898522207,0.700941021951677,0.6513250774404046,0.7036027921428185,0.6530604334184693,1b939ac5
CNNRNN16,1,mae,TSCV,0.5951833689920027,0.7204302319333078,0.6267190625311527,0.6887545651007072,0.6943342316503635,0.6650842920415068,1b939ac5
MLP16,1,mae,TSCV,0.6252814943573788,0.6705736642965556,0.7006124820701163,0.6401801585216842,0.65715440687314,0.658760441223775,1b939ac5
RNN16,1,sera,prediction,21.742103092285564,16.81755137594634,11.082032907118766,32.548026732401524,34.018778798422986,23.241698581235035,1b939ac5
LSTM16,1,sera,prediction,22.956795908085255,17.86022519662135,9.764972349458933,30.19952445447258,27.89323484375601,21.734950550478825,1b939ac5
CNNRNN16,1,sera,prediction,20.6950518039855,15.899342902132897,11.946662249797484,26.56059199303448,25.641812487233807,20.148692287236834,1b939ac5
MLP16,1,sera,prediction,23.026343366913203,15.940506307722824,8.2109165274581,29.51634339436989,28.08537376090518,20.95589667147384,1b939ac5
RNN16,1,sera,training,63.54589210621052,72.29083601216817,62.667188348365485,90.55656921607114,77.34758127881439,73.28161339232594,1b939ac5
LSTM16,1,sera,training,88.14876018711576,101.37601917897035,66.72207248003798,103.4802343942086,89.68002564878957,89.88142237782445,1b939ac5
CNNRNN16,1,sera,training,60.339001313596846,66.10463749802327,73.7145817546664,88.63683820326642,69.79114798548338,71.71724135100726,1b939ac5
MLP16,1,sera,training,95.67833646167435,104.17807216414738,83.29395622458836,94.90682891275121,97.63371052535695,95.13818085770365,1b939ac5
RNN16,1,sera,CV,12.401063697690438,13.649288356037435,10.824284892611724,14.58498798614771,14.469082249400474,13.185741436377555,1b939ac5
LSTM16,1,sera,CV,11.900642844469495,13.985149268630497,9.892693869784424,15.297599867816079,13.325021638809728,12.880221497902046,1b939ac5
