model,season,metric,stage,HWN,HWF,Average,id_data
XGB10,5,mape,CV,1.327780465479351,1.5985837933912166,1.4631821294352838,458d357c
RNN16,5,mape,CV,1.226992402102428,1.395043584914884,1.3110179935086559,458d357c
LSTM16,5,mape,CV,0.7094363211082918,0.9607245466342387,0.8350804338712652,458d357c
CNNRNN16,5,mape,CV,0.706978728670482,0.9762202142822396,0.8415994714763608,458d357c
CNNLSTM16,5,mape,CV,1.1007577071857908,0.941874987029667,1.021316347107729,458d357c
MLP16,5,mape,CV,0.8975911610491061,1.2291653935977667,1.0633782773234364,458d357c
Linear,6,mape,CV,2.273913754400194,3.2037002399391725,2.738806997169683,458d357c
RF10,6,mape,CV,1.4861883611916433,1.3869302312199012,1.4365592962057723,458d357c
SVR-rbf,6,mape,CV,1.0607287070371838,2.561140074834624,1.8109343909359037,458d357c
SVR-linear,6,mape,CV,1.608734739986912,1.8407175813549366,1.7247261606709243,458d357c
XGB10,6,mape,CV,1.434181175555932,4.427839625562448,2.93101040055919,458d357c
RNN16,6,mape,CV,0.8000748625289106,2.5321729116619798,1.6661238870954451,458d357c
LSTM16,6,mape,CV,0.6991619638425808,2.7482554412690354,1.723708702555808,458d357c
CNNRNN16,6,mape,CV,0.7185750151410516,2.6349665169666303,1.676770766053841,458d357c
CNNLSTM16,6,mape,CV,0.8104537260910517,1.9247945007607175,1.3676241134258846,458d357c
MLP16,6,mape,CV,0.7221205230262622,2.1744786535714127,1.4482995882988374,458d357c
Linear,7,mape,CV,2.1568925515423985,2.5494003362959066,2.3531464439191527,458d357c
RF10,7,mape,CV,1.8062499123004172,2.1863823633699964,1.9963161378352068,458d357c
SVR-rbf,7,mape,CV,1.0546136567961923,1.1863633277544163,1.1204884922753044,458d357c
SVR-linear,7,mape,CV,2.329149330786284,2.434741384842865,2.3819453578145744,458d357c
XGB10,7,mape,CV,1.1913167242054368,1.2526039155364075,1.2219603198709221,458d357c
RNN16,7,mape,CV,1.1365510668956784,1.1326398124911508,1.1345954396934146,458d357c
LSTM16,7,mape,CV,1.1544170899200366,1.3404801233387638,1.2474486066294002,458d357c
CNNRNN16,7,mape,CV,1.2733654191178971,1.4989848331687032,1.3861751261433002,458d357c
CNNLSTM16,7,mape,CV,1.1756771003852335,1.2503547986417936,1.2130159495135135,458d357c
MLP16,7,mape,CV,0.9949389394364314,1.42763007157702,1.2112845055067258,458d357c
Linear,8,mape,CV,4.073242737457213,137109642124852.72,68554821062428.4,458d357c
RF10,8,mape,CV,3.1878298628844655,76436114174370.66,38218057087186.92,458d357c
SVR-rbf,8,mape,CV,1.9149538988936237,7537770234311.094,3768885117156.5044,458d357c
SVR-linear,8,mape,CV,2.435905412599229,60062687669507.04,30031343834754.74,458d357c
XGB10,8,mape,CV,3.1159797762448074,14870757192500.84,7435378596251.978,458d357c
RNN16,8,mape,CV,2.991011046258791,18299370305400.695,9149685152701.844,458d357c
LSTM16,8,mape,CV,2.9954968056304154,103840249973730.33,51920124986866.664,458d357c
CNNRNN16,8,mape,CV,2.42445295449071,74336098807321.66,37168049403662.04,458d357c
CNNLSTM16,8,mape,CV,2.8640189432352687,107491858655644.45,53745929327823.66,458d357c
MLP16,8,mape,CV,2.671632549818759,54446004844801.21,27223002422401.94,458d357c
Linear,9,mape,CV,2.6710461737943887,2.840797891047422,2.755922032420905,458d357c
RF10,9,mape,CV,1.8717694837903092,1.897797780089205,1.884783631939757,458d357c
SVR-rbf,9,mape,CV,1.6344934893835343,1.8366759553174432,1.7355847223504888,458d357c
SVR-linear,9,mape,CV,2.234347282748794,2.4991723168691204,2.366759799808957,458d357c
XGB10,9,mape,CV,1.9061127127114568,2.292846072446669,2.099479392579063,458d357c
RNN16,9,mape,CV,1.2707633940001026,1.5423712243648753,1.4065673091824888,458d357c
LSTM16,9,mape,CV,1.6090056201367084,1.5546084495985593,1.5818070348676339,458d357c
CNNRNN16,9,mape,CV,1.8260574800046454,1.7069158451268933,1.7664866625657694,458d357c
CNNLSTM16,9,mape,CV,1.5158591313566523,1.8065029897085851,1.6611810605326187,458d357c
MLP16,9,mape,CV,1.5996953187747192,1.6992146319806416,1.6494549753776804,458d357c
Linear,10,mape,CV,1.7278030047422586,2.867946160975045,2.2978745828586518,458d357c
RF10,10,mape,CV,1.5283594274146908,2.197083049560636,1.8627212384876635,458d357c
SVR-rbf,10,mape,CV,0.9785266399940685,1.32772346991288,1.1531250549534742,458d357c
SVR-linear,10,mape,CV,1.3256028753617652,2.266272358356516,1.7959376168591406,458d357c
XGB10,10,mape,CV,1.1714055651765765,1.8185781464731061,1.4949918558248414,458d357c
RNN16,10,mape,CV,0.9206976553454896,1.5105570389822034,1.2156273471638466,458d357c
LSTM16,10,mape,CV,1.3443303322398068,1.7660512099936048,1.5551907711167057,458d357c
CNNRNN16,10,mape,CV,1.2654977298015764,2.1317970974994487,1.6986474136505125,458d357c
CNNLSTM16,10,mape,CV,1.0861035381292852,1.459763557800529,1.272933547964907,458d357c
MLP16,10,mape,CV,1.1614482797637744,1.6821734093895553,1.4218108445766648,458d357c
Linear,11,mape,CV,1.6999878305127631,1.7809565310518014,1.7404721807822823,458d357c
RF10,11,mape,CV,1.427851872666957,1.396528093211308,1.4121899829391324,458d357c
SVR-rbf,11,mape,CV,0.9021322226180806,0.8965020736524162,0.8993171481352484,458d357c
SVR-linear,11,mape,CV,1.4707389047012023,1.3189546921187776,1.39484679840999,458d357c
XGB10,11,mape,CV,1.1323244893987376,1.0747854530841245,1.1035549712414312,458d357c
RNN16,11,mape,CV,1.077915440730421,0.9704764408035295,1.0241959407669752,458d357c
LSTM16,11,mape,CV,1.208873889312603,1.1888675223118603,1.1988707058122317,458d357c
CNNRNN16,11,mape,CV,0.9102004027669841,0.8014392471225505,0.8558198249447673,458d357c
CNNLSTM16,11,mape,CV,1.3613318859697312,1.2988588953052602,1.3300953906374957,458d357c
MLP16,11,mape,CV,0.8500542082319462,0.8196705694223213,0.8348623888271338,458d357c
Linear,12,mape,CV,1.4816408880296947,2.038919870906677,1.7602803794681858,458d357c
RF10,12,mape,CV,1.2389107416810876,1.4208135446234471,1.3298621431522673,458d357c
SVR-rbf,12,mape,CV,1.1007422515480245,1.1223272577700416,1.111534754659033,458d357c
SVR-linear,12,mape,CV,1.252864152499843,1.7868872118891517,1.5198756821944972,458d357c
XGB10,12,mape,CV,1.0213789844837335,1.0741793776417299,1.0477791810627317,458d357c
RNN16,12,mape,CV,0.9602534873320447,0.971201935609133,0.9657277114705889,458d357c
LSTM16,12,mape,CV,0.9884804079723629,1.1658551517635913,1.077167779867977,458d357c
CNNRNN16,12,mape,CV,0.9870216559023526,1.0380451363359233,1.0125333961191378,458d357c
CNNLSTM16,12,mape,CV,1.2560026407966132,1.3165810029200573,1.2862918218583352,458d357c
MLP16,12,mape,CV,1.0588632915579053,1.0813739997345104,1.070118645646208,458d357c
Linear,1,mae,CV,0.9365128499966486,0.9693447319561063,0.9529287909763775,458d357c
RF10,1,mae,CV,0.7921953120733446,0.8063494053137472,0.799272358693546,458d357c
SVR-rbf,1,mae,CV,0.7769159838548225,0.7743640518851238,0.7756400178699732,458d357c
SVR-linear,1,mae,CV,0.9063801589104425,1.0015749938562473,0.9539775763833449,458d357c
XGB10,1,mae,CV,0.8284306664682918,0.8481032422302166,0.8382669543492542,458d357c
RNN16,1,mae,CV,0.6320106769336533,0.7198692258106076,0.6759399513721305,458d357c
LSTM16,1,mae,CV,0.600753279235457,0.6266918833743834,0.6137225813049202,458d357c
CNNRNN16,1,mae,CV,0.6197051638495488,0.6017862587731979,0.6107457113113733,458d357c
CNNLSTM16,1,mae,CV,0.7108739291693698,0.6780232892686521,0.694448609219011,458d357c
MLP16,1,mae,CV,0.6998904042413198,0.6730230731096739,0.6864567386754968,458d357c
Linear,2,mae,CV,0.6529920870555148,0.6095061167666674,0.6312491019110911,458d357c
RF10,2,mae,CV,0.7534844205884667,0.75835631463541,0.7559203676119384,458d357c
SVR-rbf,2,mae,CV,0.7336791166688836,0.7440096998273148,0.7388444082480992,458d357c
SVR-linear,2,mae,CV,0.6767720335446509,0.6361850043688495,0.6564785189567501,458d357c
XGB10,2,mae,CV,0.7829793818641522,0.8228515645683556,0.8029154732162539,458d357c
RNN16,2,mae,CV,0.6738635095422368,0.683871712826257,0.6788676111842469,458d357c
LSTM16,2,mae,CV,0.7051055340917753,0.7055042919669816,0.7053049130293785,458d357c
CNNRNN16,2,mae,CV,0.6822121330794483,0.6615157491366507,0.6718639411080495,458d357c
CNNLSTM16,2,mae,CV,0.5894323258092911,0.6523552312033536,0.6208937785063223,458d357c
MLP16,2,mae,CV,0.6264707957548178,0.6501357429665549,0.6383032693606863,458d357c
Linear,3,mae,CV,0.7393381950705381,0.7189227140945026,0.7291304545825203,458d357c
RF10,3,mae,CV,0.6810262118652539,0.66300623607224,0.6720162239687469,458d357c
SVR-rbf,3,mae,CV,0.711905184457617,0.6639426296944564,0.6879239070760367,458d357c
SVR-linear,3,mae,CV,0.703582712088772,0.6788910078536908,0.6912368599712314,458d357c
XGB10,3,mae,CV,0.7191039861291125,0.6949180280975152,0.7070110071133139,458d357c
RNN16,3,mae,CV,0.6266117507263373,0.5773350478610929,0.6019733992937151,458d357c
LSTM16,3,mae,CV,0.5840224334121831,0.544494443383767,0.564258438397975,458d357c
CNNRNN16,3,mae,CV,0.586360451390046,0.5459904210094633,0.5661754361997546,458d357c
CNNLSTM16,3,mae,CV,0.5980413962932745,0.557332849021922,0.5776871226575983,458d357c
MLP16,3,mae,CV,0.6180878161510662,0.6210365038088642,0.6195621599799652,458d357c
Linear,4,mae,CV,0.8294826784437985,0.8037088759674796,0.8165957772056391,458d357c
RF10,4,mae,CV,0.6475935327082489,0.6507499208066794,0.6491717267574642,458d357c
SVR-rbf,4,mae,CV,0.7210131430368286,0.6998431686747997,0.7104281558558141,458d357c
SVR-linear,4,mae,CV,0.8972025917231401,0.8988832675423805,0.8980429296327603,458d357c
XGB10,4,mae,CV,0.7459476774502558,0.7258910278011436,0.7359193526256997,458d357c
RNN16,4,mae,CV,0.6065908244278737,0.6369194836173968,0.6217551540226353,458d357c
LSTM16,4,mae,CV,0.6318324043854376,0.6024952585878073,0.6171638314866225,458d357c
CNNRNN16,4,mae,CV,0.6186028230840139,0.5952267821646168,0.6069148026243154,458d357c
CNNLSTM16,4,mae,CV,0.7467693899548469,0.6611634330723475,0.7039664115135972,458d357c
MLP16,4,mae,CV,0.736132211585372,0.7291374486101788,0.7326348300977754,458d357c
Linear,5,mae,CV,0.6932978683046889,0.6738765556918304,0.6835872119982596,458d357c
RF10,5,mae,CV,0.6604011291904576,0.6894361723037992,0.6749186507471283,458d357c
SVR-rbf,5,mae,CV,0.555983583333324,0.5392781135654445,0.5476308484493843,458d357c
SVR-linear,5,mae,CV,0.5471488617302077,0.5898936190903059,0.5685212404102569,458d357c
XGB10,5,mae,CV,0.6131154299063939,0.5924260463465088,0.6027707381264513,458d357c
RNN16,5,mae,CV,0.5544333046815529,0.5497458419551403,0.5520895733183466,458d357c
LSTM16,5,mae,CV,0.49203246427097963,0.49080362444676445,0.49141804435887204,458d357c
CNNRNN16,5,mae,CV,0.5080478040192521,0.4949230473150016,0.5014854256671268,458d357c
CNNLSTM16,5,mae,CV,0.5301140712378563,0.49775309372745563,0.513933582482656,458d357c
MLP16,5,mae,CV,0.5279464003749418,0.5188919338094435,0.5234191670921926,458d357c
Linear,6,mae,CV,0.8492287106258922,0.8400263987234646,0.8446275546746784,458d357c
RF10,6,mae,CV,0.9456972737579548,0.8974676392183593,0.921582456488157,458d357c
SVR-rbf,6,mae,CV,0.7127775179938386,0.6871642668380609,0.6999708924159498,458d357c
SVR-linear,6,mae,CV,0.7036015301344023,0.6879397461895136,0.6957706381619579,458d357c
XGB10,6,mae,CV,0.8463421531482032,0.8654952401368291,0.8559186966425161,458d357c
RNN16,6,mae,CV,0.5089791938393547,0.51896762458472,0.5139734092120374,458d357c
LSTM16,6,mae,CV,0.5269706276116771,0.4870086453789847,0.5069896364953309,458d357c
CNNRNN16,6,mae,CV,0.48347020504549637,0.4712841632348404,0.4773771841401684,458d357c
CNNLSTM16,6,mae,CV,0.5864194146814818,0.5128763921543218,0.5496479034179018,458d357c
MLP16,6,mae,CV,0.5083796077626088,0.5425371487795988,0.5254583782711038,458d357c
Linear,7,mae,CV,0.8677759100710569,0.8793354491486294,0.8735556796098431,458d357c
RF10,7,mae,CV,0.8383496914604927,0.8060845222962282,0.8222171068783604,458d357c
SVR-rbf,7,mae,CV,0.7392526101482703,0.6729834874686735,0.706118048808472,458d357c
SVR-linear,7,mae,CV,0.9494149199215878,0.8383029211096871,0.8938589205156374,458d357c
XGB10,7,mae,CV,0.712066965657248,0.7103769837565925,0.7112219747069203,458d357c
RNN16,7,mae,CV,0.6196522681282618,0.5417611119737998,0.5807066900510308,458d357c
LSTM16,7,mae,CV,0.6168047263117765,0.584000883165349,0.6004028047385628,458d357c
CNNRNN16,7,mae,CV,0.617922571803558,0.5757592387183892,0.5968409052609736,458d357c
CNNLSTM16,7,mae,CV,0.5525120196758584,0.5325572014727233,0.5425346105742909,458d357c
MLP16,7,mae,CV,0.5550102559840063,0.5799021089772418,0.5674561824806241,458d357c
Linear,8,mae,CV,0.9098252702139888,0.9235622149275302,0.9166937425707595,458d357c
RF10,8,mae,CV,0.7796886649197583,0.780510278762536,0.7800994718411471,458d357c
SVR-rbf,8,mae,CV,0.6344379670370562,0.6256488482648036,0.6300434076509299,458d357c
SVR-linear,8,mae,CV,0.6750911216137057,0.6897684352228679,0.6824297784182868,458d357c
XGB10,8,mae,CV,0.727029612320486,0.7342830445526987,0.7306563284365923,458d357c
RNN16,8,mae,CV,0.645197181080722,0.6198824980576771,0.6325398395691996,458d357c
LSTM16,8,mae,CV,0.5902096432066932,0.5699020558261834,0.5800558495164383,458d357c
CNNRNN16,8,mae,CV,0.5183912464235417,0.5118763529750469,0.5151337996992943,458d357c
CNNLSTM16,8,mae,CV,0.5648068659727958,0.5727719894940764,0.5687894277334361,458d357c
MLP16,8,mae,CV,0.5838410963491727,0.5744502258629085,0.5791456611060406,458d357c
Linear,9,mae,CV,0.7879600713058441,0.7934220570830687,0.7906910641944564,458d357c
RF10,9,mae,CV,0.7676134811875066,0.7126733811124497,0.7401434311499782,458d357c
SVR-rbf,9,mae,CV,0.679058847653136,0.6517566245871769,0.6654077361201565,458d357c
SVR-linear,9,mae,CV,0.7250781284297709,0.719062626939545,0.722070377684658,458d357c
XGB10,9,mae,CV,0.81193637111939,0.7028748940704042,0.757405632594897,458d357c
RNN16,9,mae,CV,0.5690373726889322,0.5472006987056115,0.5581190356972718,458d357c
LSTM16,9,mae,CV,0.5931964658364182,0.5438705254994954,0.5685334956679569,458d357c
CNNRNN16,9,mae,CV,0.610717556034269,0.5636999016827727,0.5872087288585208,458d357c
CNNLSTM16,9,mae,CV,0.6156677779302592,0.5799958073914842,0.5978317926608716,458d357c
MLP16,9,mae,CV,0.6121583335284152,0.5796525173850442,0.5959054254567298,458d357c
Linear,10,mae,CV,0.8688258552560606,0.8415964262052116,0.8552111407306361,458d357c
RF10,10,mae,CV,0.6980233954654098,0.6699020108665709,0.6839627031659903,458d357c
SVR-rbf,10,mae,CV,0.6651840471275386,0.6626045638222877,0.6638943054749131,458d357c
SVR-linear,10,mae,CV,0.7197198692962015,0.7214663240014326,0.720593096648817,458d357c
XGB10,10,mae,CV,0.6661896179690997,0.694767928082652,0.6804787730258759,458d357c
RNN16,10,mae,CV,0.522866098202157,0.5239256649726687,0.5233958815874129,458d357c
LSTM16,10,mae,CV,0.6662057480318965,0.6274457382156252,0.6468257431237608,458d357c
CNNRNN16,10,mae,CV,0.6269522663667871,0.6084499547328945,0.6177011105498409,458d357c
CNNLSTM16,10,mae,CV,0.5889830778353908,0.5757370114695282,0.5823600446524595,458d357c
MLP16,10,mae,CV,0.6457907036586272,0.6370478622001859,0.6414192829294065,458d357c
Linear,11,mae,CV,0.8714162010010025,0.8653556620637618,0.8683859315323821,458d357c
RF10,11,mae,CV,0.7101424321874541,0.7319697272856412,0.7210560797365477,458d357c
SVR-rbf,11,mae,CV,0.6079457154916962,0.5910085595200458,0.599477137505871,458d357c
SVR-linear,11,mae,CV,0.8260415579428446,0.770724381540035,0.7983829697414397,458d357c
XGB10,11,mae,CV,0.6780748223832573,0.6655019390230992,0.6717883807031783,458d357c
RNN16,11,mae,CV,0.5524527002942431,0.5144381981718495,0.5334454492330463,458d357c
LSTM16,11,mae,CV,0.5952060659463188,0.5929960165805384,0.5941010412634286,458d357c
CNNRNN16,11,mae,CV,0.4761990730045071,0.45185842142942817,0.46402874721696763,458d357c
CNNLSTM16,11,mae,CV,0.6039139862173369,0.5805251019888262,0.5922195441030815,458d357c
MLP16,11,mae,CV,0.5111251815785807,0.5039568654004903,0.5075410234895354,458d357c
Linear,12,mae,CV,0.5761598235497487,0.6063865763072108,0.5912731999284797,458d357c
RF10,12,mae,CV,0.5830177409937354,0.586648067818958,0.5848329044063467,458d357c
SVR-rbf,12,mae,CV,0.5692671803250521,0.5501585972549519,0.559712888790002,458d357c
SVR-linear,12,mae,CV,0.5431944113932707,0.6046136297381415,0.5739040205657061,458d357c
XGB10,12,mae,CV,0.5529581741890496,0.5510663421598101,0.5520122581744298,458d357c
RNN16,12,mae,CV,0.43951317769382725,0.47462104046502385,0.45706710907942555,458d357c
LSTM16,12,mae,CV,0.43147327232215993,0.4388619831445538,0.4351676277333569,458d357c
CNNRNN16,12,mae,CV,0.39185196651443177,0.37977571727088705,0.38581384189265944,458d357c
CNNLSTM16,12,mae,CV,0.477204462594179,0.44725779340204913,0.46223112799811406,458d357c
MLP16,12,mae,CV,0.4955387721085731,0.4551886548032347,0.4753637134559039,458d357c
Linear,1,r2,TSCV,-2.877078573239518,-3.610427522684801,-3.2437530479621595,458d357c
RF10,1,r2,TSCV,-1.4501754742163546,-1.6922491706076628,-1.5712123224120087,458d357c
SVR-rbf,1,r2,TSCV,-1.6995221626908688,-1.7376644815513582,-1.7185933221211136,458d357c
SVR-linear,1,r2,TSCV,-2.212744733129515,-2.248910866423251,-2.230827799776383,458d357c
XGB10,1,r2,TSCV,-1.3048908889859483,-1.3219589773925724,-1.3134249331892605,458d357c
RNN16,1,r2,TSCV,-0.9080425350321586,-1.984711611290149,-1.4463770731611538,458d357c
LSTM16,1,r2,TSCV,-0.8981507845997608,-1.1503013243017164,-1.0242260544507387,458d357c
CNNRNN16,1,r2,TSCV,-0.9389819207886431,-0.9877771492687552,-0.9633795350286991,458d357c
CNNLSTM16,1,r2,TSCV,-1.8929784142711923,-1.1668908730405496,-1.529934643655871,458d357c
MLP16,1,r2,TSCV,-0.7363842796846866,-1.0678552318919494,-0.902119755788318,458d357c
Linear,2,r2,TSCV,-0.3347616852633416,-0.252340759650063,-0.2935512224567023,458d357c
RF10,2,r2,TSCV,-1.4482795063138298,-1.076319970440124,-1.262299738376977,458d357c
SVR-rbf,2,r2,TSCV,-1.6429313988534102,-1.4357474959472363,-1.5393394474003232,458d357c
SVR-linear,2,r2,TSCV,-0.4178309638294613,-0.321262615026665,-0.3695467894280631,458d357c
XGB10,2,r2,TSCV,-1.4040018091846642,-0.9457362770400402,-1.174869043112352,458d357c
RNN16,2,r2,TSCV,-0.45400530998625094,-1.3630991717131913,-0.9085522408497211,458d357c
LSTM16,2,r2,TSCV,-1.117266907567797,-1.2361760682055816,-1.1767214878866894,458d357c
CNNRNN16,2,r2,TSCV,-1.1323087393914713,-0.9782616425732129,-1.055285190982342,458d357c
CNNLSTM16,2,r2,TSCV,-1.0711335561723727,-0.3034062470231004,-0.6872699015977366,458d357c
MLP16,2,r2,TSCV,-0.99204283356646,-1.0335708753171975,-1.0128068544418287,458d357c
Linear,3,r2,TSCV,-0.7526712771030641,-0.9132456202681781,-0.8329584486856212,458d357c
RF10,3,r2,TSCV,-0.4816940837692425,-0.38743889729017167,-0.4345664905297071,458d357c
SVR-rbf,3,r2,TSCV,-0.2645987249891865,-0.19596787997301268,-0.2302833024810996,458d357c
SVR-linear,3,r2,TSCV,-0.38335759613427767,-0.6365369048177755,-0.5099472504760265,458d357c
XGB10,3,r2,TSCV,-0.49833662640769594,-0.25641486649163114,-0.37737574644966354,458d357c
RNN16,3,r2,TSCV,-0.25337268831315063,-0.3481330588785687,-0.30075287359585967,458d357c
LSTM16,3,r2,TSCV,-0.18517677646122288,-0.20078555337762785,-0.19298116491942535,458d357c
CNNRNN16,3,r2,TSCV,-0.09634098082489148,-0.053356343107105624,-0.07484866196599856,458d357c
CNNLSTM16,3,r2,TSCV,-0.18067427522247617,-0.014260482877285277,-0.09746737904988073,458d357c
MLP16,3,r2,TSCV,-0.3727359391958873,-0.6236151376088681,-0.4981755384023777,458d357c
Linear,4,r2,TSCV,-10.374505344709348,-12.728509571521784,-11.551507458115566,458d357c
RF10,4,r2,TSCV,-0.45548997833226196,-0.2621830921479446,-0.3588365352401033,458d357c
SVR-rbf,4,r2,TSCV,-0.9282904439746448,-0.8752419869510097,-0.9017662154628272,458d357c
SVR-linear,4,r2,TSCV,-1.9964389978564614,-1.8525947448343887,-1.924516871345425,458d357c
XGB10,4,r2,TSCV,-1.1073471551186074,-0.5231550053510916,-0.8152510802348495,458d357c
RNN16,4,r2,TSCV,-0.7192922871415637,-1.378517606846199,-1.0489049469938814,458d357c
LSTM16,4,r2,TSCV,-0.4444072283808509,-0.2413203770295439,-0.3428638027051974,458d357c
CNNRNN16,4,r2,TSCV,-0.5388016309041126,-0.55937716425247,-0.5490893975782913,458d357c
CNNLSTM16,4,r2,TSCV,-1.7414902225202833,-1.0144033254431437,-1.3779467739817135,458d357c
MLP16,4,r2,TSCV,-0.9088062402836121,-1.678334703951891,-1.2935704721177514,458d357c
Linear,5,r2,TSCV,-0.17354967347908384,-0.084900075678421,-0.12922487457875242,458d357c
RF10,5,r2,TSCV,-0.12324770476195533,-0.0439155445721014,-0.08358162466702837,458d357c
SVR-rbf,5,r2,TSCV,-0.21529252739088317,-0.20352247618501124,-0.2094075017879472,458d357c
SVR-linear,5,r2,TSCV,-0.14405052972374907,-0.12605452208117404,-0.13505252590246156,458d357c
XGB10,5,r2,TSCV,0.04309107530771908,-0.008703870141201525,0.017193602583258777,458d357c
RNN16,5,r2,TSCV,0.20583325972983582,-0.005874672295380916,0.09997929371722745,458d357c
LSTM16,5,r2,TSCV,0.17360809903007487,0.07340000899396498,0.12350405401201993,458d357c
CNNRNN16,5,r2,TSCV,0.036496367681642355,-0.002409781556107951,0.017043293062767202,458d357c
CNNLSTM16,5,r2,TSCV,0.04726060323539722,0.07559445617282917,0.06142752970411319,458d357c
MLP16,5,r2,TSCV,-0.0746344225852994,0.10426467019303275,0.014815123803866674,458d357c
Linear,6,r2,TSCV,-4.024976554241667,-5.7014854375404385,-4.863230995891053,458d357c
RF10,6,r2,TSCV,-2.0419191657251545,-1.6822987077315519,-1.8621089367283532,458d357c
SVR-rbf,6,r2,TSCV,-0.5998281409051563,-0.7553736843483567,-0.6776009126267566,458d357c
SVR-linear,6,r2,TSCV,-4.402124993400583,-5.372837135042307,-4.887481064221445,458d357c
XGB10,6,r2,TSCV,-1.1033722393894279,-1.4252730624516283,-1.264322650920528,458d357c
RNN16,6,r2,TSCV,-0.1394327027197959,-0.340120780848644,-0.23977674178421995,458d357c
LSTM16,6,r2,TSCV,-0.24104364726539057,-0.45560084668638556,-0.3483222469758881,458d357c
CNNRNN16,6,r2,TSCV,-0.25819850679199097,-0.26823531633849307,-0.263216911565242,458d357c
CNNLSTM16,6,r2,TSCV,-0.2935285942754839,-0.4277642723596481,-0.36064643331756596,458d357c
MLP16,6,r2,TSCV,-0.38785481857980264,-0.4968577019757533,-0.44235626027777797,458d357c
Linear,7,r2,TSCV,-5.176666793107784,-3.9491864682798465,-4.562926630693815,458d357c
RF10,7,r2,TSCV,-3.9159428665322595,-4.603009351909969,-4.259476109221114,458d357c
SVR-rbf,7,r2,TSCV,-0.6601011830570728,-0.677445557013201,-0.6687733700351368,458d357c
SVR-linear,7,r2,TSCV,-2.4058568468433825,-2.614551033112117,-2.5102039399777496,458d357c
XGB10,7,r2,TSCV,-2.101835504060556,-2.6962897257217042,-2.39906261489113,458d357c
RNN16,7,r2,TSCV,-0.7818493819670835,-0.49826276433978833,-0.6400560731534359,458d357c
LSTM16,7,r2,TSCV,-1.300301812467049,-1.5133191330198303,-1.4068104727434396,458d357c
CNNRNN16,7,r2,TSCV,-1.6468043358650375,-1.4563155695347179,-1.5515599526998778,458d357c
CNNLSTM16,7,r2,TSCV,-1.1591107382271946,-0.7478244678465942,-0.9534676030368944,458d357c
MLP16,7,r2,TSCV,-0.3856044989880517,-0.5998094662030216,-0.49270698259553664,458d357c
Linear,8,r2,TSCV,-4.5375286077939165,-5.530104431240329,-5.0338165195171225,458d357c
RF10,8,r2,TSCV,-4.057218035079682,-2.515150771169232,-3.286184403124457,458d357c
SVR-rbf,8,r2,TSCV,-0.07255102309732189,-0.34670127145530455,-0.20962614727631323,458d357c
SVR-linear,8,r2,TSCV,-0.5629419325377216,-1.85691370900571,-1.209927820771716,458d357c
XGB10,8,r2,TSCV,-3.0624732173330154,-2.8524920321284384,-2.957482624730727,458d357c
RNN16,8,r2,TSCV,-0.283336946382835,-1.2910906423697381,-0.7872137943762866,458d357c
LSTM16,8,r2,TSCV,-0.9349181149882735,-1.6693683032164908,-1.3021432091023821,458d357c
CNNRNN16,8,r2,TSCV,-0.9372438957760743,-1.7159110814468432,-1.3265774886114587,458d357c
CNNLSTM16,8,r2,TSCV,-0.36759859304060477,-0.7897787112821988,-0.5786886521614018,458d357c
MLP16,8,r2,TSCV,0.04156739084487514,-0.025871746294162057,0.00784782227535654,458d357c
Linear,9,r2,TSCV,-1.4665192028270915,-1.5022393042304087,-1.48437925352875,458d357c
RF10,9,r2,TSCV,-0.847868686546303,-0.8188888911306915,-0.8333787888384973,458d357c
SVR-rbf,9,r2,TSCV,-0.4758741256235413,-0.5529854755747224,-0.5144298005991319,458d357c
SVR-linear,9,r2,TSCV,-0.615818005567998,-0.9694848695854585,-0.7926514375767283,458d357c
XGB10,9,r2,TSCV,-0.5920181485949365,-0.6406095520806249,-0.6163138503377807,458d357c
RNN16,9,r2,TSCV,-0.23567297092761996,-0.39495490246676124,-0.3153139366971906,458d357c
LSTM16,9,r2,TSCV,-0.7683408110565277,-0.7689118626738177,-0.7686263368651727,458d357c
CNNRNN16,9,r2,TSCV,-0.3987002268604483,-0.3690423882293905,-0.3838713075449194,458d357c
CNNLSTM16,9,r2,TSCV,-0.7021539633137177,-0.751228720888594,-0.7266913421011558,458d357c
MLP16,9,r2,TSCV,-0.5768460769347638,-0.40999818666520077,-0.4934221317999823,458d357c
Linear,10,r2,TSCV,-0.34193721346694883,-0.4279644931676402,-0.3849508533172945,458d357c
RF10,10,r2,TSCV,-0.14049049212288753,-0.2577883091889671,-0.19913940065592733,458d357c
SVR-rbf,10,r2,TSCV,-0.026723771653181017,-0.06883296478632593,-0.047778368219753474,458d357c
SVR-linear,10,r2,TSCV,0.1778369448406655,0.06019753772635433,0.11901724128350992,458d357c
XGB10,10,r2,TSCV,-0.3412883322080691,-0.24458312892572123,-0.29293573056689515,458d357c
RNN16,10,r2,TSCV,0.17240416168956918,0.0972713468285585,0.13483775425906383,458d357c
LSTM16,10,r2,TSCV,-0.26393018973464244,-0.23374694127826723,-0.24883856550645483,458d357c
CNNRNN16,10,r2,TSCV,-0.1438638396069186,-0.14249054871692435,-0.14317719416192148,458d357c
CNNLSTM16,10,r2,TSCV,0.12020077419091577,0.1680947311617,0.1441477526763079,458d357c
MLP16,10,r2,TSCV,0.026190662101305003,0.010872985832584163,0.018531823966944583,458d357c
