model,season,metric,stage,HWD,HWM,HWA,Average,id_data
CNNRNN16,9,mae,CV,0.68165578015558,0.6876086354476079,0.6645553811873774,0.6779399322635218,30ab9bad
CNNLSTM16,9,mae,CV,0.6125811084745942,0.626725181262552,0.6443932682907385,0.6278998526759616,30ab9bad
MLP16,9,mae,CV,0.6183941649280517,0.5926764346183826,0.5743031778421525,0.5951245924628622,30ab9bad
Linear,10,mae,CV,0.7377050183655787,0.853533927889524,0.838893888775266,0.8100442783434563,30ab9bad
RF10,10,mae,CV,0.7207534750659605,0.771103720735355,0.7554979025742974,0.7491183661252044,30ab9bad
SVR-rbf,10,mae,CV,0.6975448480506288,0.7106552336570916,0.6868500059580616,0.6983500292219272,30ab9bad
SVR-linear,10,mae,CV,0.6640481128309169,0.7974566495295969,0.8075503399043672,0.7563517007549604,30ab9bad
XGB10,10,mae,CV,0.6918047795259195,0.7799109408991345,0.7439904348876227,0.7385687184375588,30ab9bad
RNN16,10,mae,CV,0.5825476568131742,0.6508235287449915,0.6089007323451553,0.6140906393011071,30ab9bad
LSTM16,10,mae,CV,0.6245756859336941,0.6145811607512067,0.6267460407768778,0.6219676291539261,30ab9bad
CNNRNN16,10,mae,CV,0.5502373181456651,0.5432335699507459,0.5325961671606013,0.5420223517523374,30ab9bad
CNNLSTM16,10,mae,CV,0.6063269966024071,0.6208218243809508,0.6384951618452367,0.6218813276095315,30ab9bad
MLP16,10,mae,CV,0.5802311137849738,0.6223512844734643,0.5791346344813497,0.5939056775799293,30ab9bad
Linear,11,mae,CV,0.7474170184804759,0.7802521335311032,0.7860675175445861,0.7712455565187218,30ab9bad
RF10,11,mae,CV,0.6785459779938475,0.7294459976971651,0.7713677925862399,0.7264532560924174,30ab9bad
SVR-rbf,11,mae,CV,0.5905967675906302,0.6170244119506357,0.6307888052680646,0.6128033282697768,30ab9bad
SVR-linear,11,mae,CV,0.6996628492022381,0.7540809832598915,0.7674184185474574,0.7403874170031957,30ab9bad
XGB10,11,mae,CV,0.6408428406456328,0.6540371923051618,0.6994177129920488,0.6647659153142812,30ab9bad
RNN16,11,mae,CV,0.5512362179748936,0.5687572835921381,0.5855640636220065,0.5685191883963461,30ab9bad
LSTM16,11,mae,CV,0.5449025631856206,0.5756859072790506,0.5452772989672271,0.5552885898106328,30ab9bad
CNNRNN16,11,mae,CV,0.5767672694548502,0.5917287217091923,0.5926482842048655,0.587048091789636,30ab9bad
CNNLSTM16,11,mae,CV,0.6065611440682284,0.6447293007976558,0.6323392872565782,0.627876577374154,30ab9bad
MLP16,11,mae,CV,0.5325136202336114,0.5783965626215155,0.5758298862533552,0.5622466897028273,30ab9bad
Linear,12,mae,CV,0.6512996659546393,0.6928070285675885,0.7143243161483899,0.6861436702235393,30ab9bad
RF10,12,mae,CV,0.5482379750286338,0.5991155031930029,0.6606263588028631,0.6026599456748333,30ab9bad
SVR-rbf,12,mae,CV,0.6451719768516851,0.5700765638121046,0.5861694039645393,0.600472648209443,30ab9bad
SVR-linear,12,mae,CV,0.653044906485593,0.5829941021821503,0.6126035506966259,0.6162141864547898,30ab9bad
XGB10,12,mae,CV,0.479347722504522,0.5738544794871379,0.5911058709519443,0.5481026909812013,30ab9bad
RNN16,12,mae,CV,0.5596798060492816,0.5155333202097208,0.5381219683308304,0.5377783648632776,30ab9bad
LSTM16,12,mae,CV,0.4880894369242892,0.4656499898921864,0.46303169848764114,0.4722570417680389,30ab9bad
CNNRNN16,12,mae,CV,0.5302763218220367,0.48739021256375614,0.5025419458305793,0.506736160072124,30ab9bad
CNNLSTM16,12,mae,CV,0.5350264839507675,0.5444968384367893,0.5541684400407091,0.5445639208094218,30ab9bad
MLP16,12,mae,CV,0.48665388066885196,0.4855714919527539,0.46341871769629606,0.4785480301059673,30ab9bad
Linear,1,r2,TSCV,-2.3452476401899465,-0.944461705069142,-0.8446494787488115,-1.3781196080026332,30ab9bad
RF10,1,r2,TSCV,-1.799837262516136,-0.9260060370801665,-0.8917925788890111,-1.2058786261617713,30ab9bad
SVR-rbf,1,r2,TSCV,-1.820438603149973,-1.266448788173852,-1.307594670554357,-1.464827353959394,30ab9bad
SVR-linear,1,r2,TSCV,-1.6898871373689026,-0.9565396949016808,-0.7893338197452001,-1.145253550671928,30ab9bad
XGB10,1,r2,TSCV,-1.4112223365253116,-0.9626541795595175,-0.9117416941208971,-1.0952060700685753,30ab9bad
RNN16,1,r2,TSCV,-1.6803113905248128,-0.7727740245123014,-0.9895888268495219,-1.1475580806288788,30ab9bad
LSTM16,1,r2,TSCV,-0.8250322839841996,-0.6881342473746361,-0.5536898529223157,-0.6889521280937171,30ab9bad
CNNRNN16,1,r2,TSCV,-0.9097483399620174,-0.7070956091456857,-0.7521224745819006,-0.7896554745632013,30ab9bad
CNNLSTM16,1,r2,TSCV,-1.9271630775955808,-1.0247856147810561,-0.6893678551583096,-1.2137721825116488,30ab9bad
MLP16,1,r2,TSCV,-1.374225978745354,-0.4977435463985491,-1.0768196528165972,-0.9829297259868334,30ab9bad
Linear,2,r2,TSCV,-0.986955506810231,-0.6042132071399196,-0.43626150987015844,-0.6758100746067698,30ab9bad
RF10,2,r2,TSCV,-1.24716670627292,-0.8057908997933245,-0.5476480271641815,-0.866868544410142,30ab9bad
SVR-rbf,2,r2,TSCV,-2.3412043864099377,-1.1641257893195525,-1.1639733369170138,-1.5564345042155014,30ab9bad
SVR-linear,2,r2,TSCV,-1.085907286348852,-0.6596757301113058,-0.6781863844117704,-0.8079231336239759,30ab9bad
XGB10,2,r2,TSCV,-1.7359443358029172,-1.3674421597747395,-1.4251461825347356,-1.5095108927041307,30ab9bad
RNN16,2,r2,TSCV,-1.414695336750509,-0.5294094261558036,-1.9252966641170464,-1.289800475674453,30ab9bad
LSTM16,2,r2,TSCV,-1.2527698299380312,-0.8802699176854083,-0.5633771167068322,-0.898805621443424,30ab9bad
CNNRNN16,2,r2,TSCV,-2.088652902137112,-0.819408141025614,-0.8700437812794484,-1.259368274814058,30ab9bad
CNNLSTM16,2,r2,TSCV,-3.9254937296795984,-0.9794179016082851,-0.8810799610354383,-1.928663864107774,30ab9bad
MLP16,2,r2,TSCV,-1.8272013227449504,-0.781036616833269,-1.151733793337875,-1.2533239109720316,30ab9bad
Linear,3,r2,TSCV,0.017513912522829515,0.02537647814764145,-0.09331017078235192,-0.016806593370626986,30ab9bad
RF10,3,r2,TSCV,-0.4635556393187755,-0.556003922588541,-0.5172399289187042,-0.5122664969420069,30ab9bad
SVR-rbf,3,r2,TSCV,-0.07147473469897873,-0.014741600993714136,-0.13742667179233845,-0.0745476691616771,30ab9bad
SVR-linear,3,r2,TSCV,-0.029722860157899343,-0.005156384985389392,-0.2024150358506005,-0.07909809366462973,30ab9bad
XGB10,3,r2,TSCV,-0.3704575640757743,-0.21354667807538125,-0.33233277950180795,-0.30544567388432114,30ab9bad
RNN16,3,r2,TSCV,0.21044150226074243,0.2923252859599887,-0.18308285131521002,0.10656131230184039,30ab9bad
LSTM16,3,r2,TSCV,0.3780837131488888,0.21857528690258343,0.27034990619670113,0.28900296874939113,30ab9bad
CNNRNN16,3,r2,TSCV,-0.05732971884987579,0.00710329662812012,0.011566437450600708,-0.012886661590384986,30ab9bad
CNNLSTM16,3,r2,TSCV,-0.17130992220161256,0.02257231240054392,-0.11581612007290024,-0.08818457662465629,30ab9bad
MLP16,3,r2,TSCV,0.22433028331659674,-0.2746563525029133,0.06825348114576936,0.0059758039864842615,30ab9bad
Linear,4,r2,TSCV,-2.3942421807532654,-1.2690555917702429,-1.0289429629415179,-1.5640802451550087,30ab9bad
RF10,4,r2,TSCV,-0.6444142079612327,-0.48576010079408755,-0.35344585866592404,-0.4945400558070814,30ab9bad
SVR-rbf,4,r2,TSCV,-0.8411920676511624,-0.3385832557749767,-0.2540328399827447,-0.4779360544696279,30ab9bad
SVR-linear,4,r2,TSCV,-1.2114281906771625,-0.3421199541313291,-0.31557391068253765,-0.6230406851636764,30ab9bad
XGB10,4,r2,TSCV,-0.9244858879118456,-0.42656128804782983,-0.35614301256761477,-0.5690633961757634,30ab9bad
RNN16,4,r2,TSCV,-1.3114691416236797,-0.9638338389438075,-0.5218975882300122,-0.9324001895991665,30ab9bad
LSTM16,4,r2,TSCV,-0.6670573321814655,-0.310770086115967,0.03910635719362052,-0.3129070203679373,30ab9bad
CNNRNN16,4,r2,TSCV,-0.493515063202246,-0.4470300140993115,-0.1619308247276181,-0.3674919673430585,30ab9bad
CNNLSTM16,4,r2,TSCV,-1.066467414769226,-0.7181923035887132,-0.452369105027237,-0.7456762744617254,30ab9bad
MLP16,4,r2,TSCV,-0.6952286991740535,-1.0925430650216972,-0.03559776621432208,-0.6077898434700243,30ab9bad
Linear,5,r2,TSCV,-0.23750964887560713,-2.5431697409678464,-1.9629648269974296,-1.5812147389469609,30ab9bad
RF10,5,r2,TSCV,0.012791648502335912,-1.8162240455570586,-0.17503503749101218,-0.6594891448485783,30ab9bad
SVR-rbf,5,r2,TSCV,-0.17300916667835203,-0.23078473818904482,-0.17409850847222413,-0.19263080444654035,30ab9bad
SVR-linear,5,r2,TSCV,-0.3776731262213918,-0.3867270237529803,-0.6189573500717558,-0.4611191666820426,30ab9bad
XGB10,5,r2,TSCV,-0.3273459870209757,-2.4287071284590227,-1.751535800332353,-1.5025296386041171,30ab9bad
RNN16,5,r2,TSCV,0.002252855108647478,-0.3820448770864862,-0.5911557693558348,-0.32364926377789116,30ab9bad
LSTM16,5,r2,TSCV,0.15032554808868748,0.022161805663977588,0.13922691326212994,0.10390475567159833,30ab9bad
CNNRNN16,5,r2,TSCV,-0.08914876183511279,-0.05533089192097139,-0.03541333903774377,-0.05996433093127598,30ab9bad
CNNLSTM16,5,r2,TSCV,-0.22481372614432873,-0.22131011462646255,-0.12995055966073343,-0.19202480014384157,30ab9bad
MLP16,5,r2,TSCV,-0.15603442570230658,-0.5645308167522097,-0.19184878679987072,-0.3041380097514624,30ab9bad
Linear,6,r2,TSCV,-4.757167741594543,-3.225306156909633,-4.532671208777202,-4.171715035760459,30ab9bad
RF10,6,r2,TSCV,-1.6559978449331694,-2.32960294971155,-2.4134757254873973,-2.1330255067107053,30ab9bad
SVR-rbf,6,r2,TSCV,-0.929940476958406,-1.1116877208921174,-1.8432825224253238,-1.294970240091949,30ab9bad
SVR-linear,6,r2,TSCV,-0.5725692525532666,-1.1594327224838104,-1.9970512303644377,-1.2430177351338383,30ab9bad
XGB10,6,r2,TSCV,-0.6754287360274913,-2.738773057230016,-3.974460227613402,-2.462887340290303,30ab9bad
RNN16,6,r2,TSCV,-0.30989802107934517,-0.17008156831749016,-0.9372939980384863,-0.47242452914510724,30ab9bad
LSTM16,6,r2,TSCV,-0.3594686285855303,-0.6814437727906968,-0.9846284357881293,-0.6751802790547855,30ab9bad
CNNRNN16,6,r2,TSCV,-0.2663538995771688,-0.41965229204594545,-0.44782765382629997,-0.3779446151498047,30ab9bad
CNNLSTM16,6,r2,TSCV,-0.3729206837380194,-0.39333905144771125,-0.5768361640899483,-0.447698633091893,30ab9bad
MLP16,6,r2,TSCV,-0.24503586085209633,-0.8274025493819688,-1.2227291161583569,-0.7650558421308075,30ab9bad
Linear,7,r2,TSCV,-0.9063744136315712,-1.549458464436219,-0.9697034832460228,-1.141845453771271,30ab9bad
RF10,7,r2,TSCV,-1.0157214199964963,-2.819629084749809,-2.254565913328822,-2.029972139358376,30ab9bad
SVR-rbf,7,r2,TSCV,-0.4880567550232606,-0.34003226958695537,-0.26587115876714623,-0.36465339445912076,30ab9bad
SVR-linear,7,r2,TSCV,-1.2223789177710607,-1.2879371306886385,-1.4910883019340955,-1.333801450131265,30ab9bad
XGB10,7,r2,TSCV,-1.4761546119141136,-1.358286100707028,-0.889036241257337,-1.2411589846261595,30ab9bad
RNN16,7,r2,TSCV,-0.926938321063111,-0.23802431932602847,-0.4409713384331914,-0.5353113262741104,30ab9bad
LSTM16,7,r2,TSCV,-0.34980206159030514,-0.30949360924638214,-0.35922036616348013,-0.33950534566672247,30ab9bad
CNNRNN16,7,r2,TSCV,-0.5192867757775637,-0.43745324650653256,-0.49153534281397515,-0.4827584550326905,30ab9bad
CNNLSTM16,7,r2,TSCV,-0.937196872035461,-1.1169152899320645,-1.0403253391016047,-1.0314791670230434,30ab9bad
MLP16,7,r2,TSCV,-0.6440297272335866,-0.2738355199164074,-0.23442167646119594,-0.38409564120372996,30ab9bad
Linear,8,r2,TSCV,-4.8545071689761725,-0.5033776202107905,-0.7982174066367974,-2.052034065274587,30ab9bad
RF10,8,r2,TSCV,-9.285362168178125,-2.3713814333703844,-3.6147633149424294,-5.09050230549698,30ab9bad
SVR-rbf,8,r2,TSCV,-1.6623215895740062,-0.03403568382717578,-0.020481358969865124,-0.5722795441236824,30ab9bad
SVR-linear,8,r2,TSCV,-3.881876696773192,-0.054055457898628145,-0.1701245434790536,-1.3686855660502912,30ab9bad
XGB10,8,r2,TSCV,-4.043836666339217,-1.540028493160975,-2.176706873622253,-2.5868573443741485,30ab9bad
RNN16,8,r2,TSCV,-0.5315490041449653,0.0035113162905722473,-0.033439029097683426,-0.18715890565069215,30ab9bad
LSTM16,8,r2,TSCV,-1.2104300910676593,-0.10793882601391669,-0.07412653512643255,-0.4641651507360029,30ab9bad
CNNRNN16,8,r2,TSCV,-0.5292386519439726,-0.35198459844931285,-0.3058450215150219,-0.3956894239694358,30ab9bad
CNNLSTM16,8,r2,TSCV,-0.5684814891223059,-0.01692379078615186,-0.006460248764387749,-0.19728850955761515,30ab9bad
MLP16,8,r2,TSCV,-2.6684486537018093,-0.38963320554597175,-0.4396011083364225,-1.1658943225280678,30ab9bad
Linear,9,r2,TSCV,-0.474455726713189,-0.8556726559691139,-0.6180834821418133,-0.649403954941372,30ab9bad
RF10,9,r2,TSCV,-0.8508350017910326,-1.1291048165465984,-1.0273562320434864,-1.0024320167937057,30ab9bad
SVR-rbf,9,r2,TSCV,-0.5760405643544051,-0.5484084801423627,-0.5014431486416131,-0.5419640643794603,30ab9bad
SVR-linear,9,r2,TSCV,-0.49343337230215545,-0.8676585631309602,-0.4030014578905598,-0.5880311311078918,30ab9bad
XGB10,9,r2,TSCV,-0.7256589554344175,-0.918628963470231,-0.38988275339091544,-0.678056890765188,30ab9bad
RNN16,9,r2,TSCV,-0.45220002091364603,-0.629689222266112,-0.48666141642743427,-0.5228502198690641,30ab9bad
LSTM16,9,r2,TSCV,-0.5032688315865407,-0.5167177663752442,-0.37161466073587657,-0.4638670862325538,30ab9bad
CNNRNN16,9,r2,TSCV,-0.5046033836782351,-0.5367459579290974,-0.42154431407427273,-0.4876312185605351,30ab9bad
CNNLSTM16,9,r2,TSCV,-0.1794171943259496,-0.1619874430105251,-0.23606886938855287,-0.19249116890834253,30ab9bad
MLP16,9,r2,TSCV,-0.4013951215097813,-0.7227508754589282,-0.49174719318697596,-0.5386310633852285,30ab9bad
Linear,10,r2,TSCV,0.006872152768678731,-0.6331490650531872,-0.399514035470586,-0.34193031591836487,30ab9bad
RF10,10,r2,TSCV,-0.1403371609768142,-0.31891136321370733,-0.40445510513063443,-0.28790120977371864,30ab9bad
SVR-rbf,10,r2,TSCV,0.004165766949732738,-0.31585847083525426,-0.20991414889929563,-0.17386895092827237,30ab9bad
SVR-linear,10,r2,TSCV,0.19862818092630644,-0.8174272389287542,-0.3005094460804176,-0.3064361680276218,30ab9bad
XGB10,10,r2,TSCV,-0.055501628030368455,-0.3635964424182952,-0.36991716092906796,-0.26300507712591054,30ab9bad
RNN16,10,r2,TSCV,-0.14867211699732263,-0.7623165164509691,-0.29340490771432687,-0.40146451372087283,30ab9bad
LSTM16,10,r2,TSCV,-0.00024208783816697974,-0.1986355849226842,-0.1866377325797172,-0.1285051351135228,30ab9bad
CNNRNN16,10,r2,TSCV,0.19944987083560634,-0.15310724570327178,-0.014690226221742445,0.010550799636864039,30ab9bad
CNNLSTM16,10,r2,TSCV,0.1184535504273081,-0.08956326373787553,-0.03397260734297597,-0.001694106884514467,30ab9bad
MLP16,10,r2,TSCV,-0.10909692482313312,-0.5935120306732615,-0.4070178498978591,-0.3698756017980846,30ab9bad
Linear,11,r2,TSCV,-1.0486961436604643,-2.6304955214037826,-5.944944792580164,-3.2080454858814704,30ab9bad
RF10,11,r2,TSCV,-0.6057547968786601,-0.6297629457272327,-0.6078255043972833,-0.6144477490010587,30ab9bad
SVR-rbf,11,r2,TSCV,-0.36396318773906544,-0.3841006207350275,-0.44596186249755965,-0.3980085569905509,30ab9bad
SVR-linear,11,r2,TSCV,-0.8837157426589708,-2.687777639148987,-5.877621090694929,-3.1497048241676295,30ab9bad
XGB10,11,r2,TSCV,-0.7896029359025201,-0.8041420547930127,-1.0025004076077233,-0.865415132767752,30ab9bad
RNN16,11,r2,TSCV,0.08927339702912031,-0.09209141666801851,-0.08104876470960348,-0.027955594782833895,30ab9bad
LSTM16,11,r2,TSCV,-0.1545955241427669,-0.3351370164762899,-0.3146054664835498,-0.2681126690342022,30ab9bad
CNNRNN16,11,r2,TSCV,-0.21649495876283914,-0.25350296226488483,-0.5182825291457814,-0.3294268167245018,30ab9bad
CNNLSTM16,11,r2,TSCV,-0.2633116627095736,-0.5319323158295628,-0.36546278918370817,-0.3869022559076149,30ab9bad
MLP16,11,r2,TSCV,-0.08593104318322853,-0.14010996762896033,-0.07880942516950512,-0.10161681199389799,30ab9bad
Linear,12,r2,TSCV,-0.0012458497719708209,-1.3442385434732342,-0.918857804145048,-0.7547807324634177,30ab9bad
RF10,12,r2,TSCV,0.051054823198339434,-0.0012310372519055285,-0.21059718593360363,-0.05359113332905657,30ab9bad
SVR-rbf,12,r2,TSCV,-0.2464076830581114,-0.27548666804083155,-0.3226352626160285,-0.28150987123832377,30ab9bad
SVR-linear,12,r2,TSCV,-0.008742224335984088,-0.5632288307059775,-0.5632576361086543,-0.378409563716872,30ab9bad
XGB10,12,r2,TSCV,-0.20756391321007753,-0.1767906863725219,-0.2170708306045175,-0.20047514339570563,30ab9bad
RNN16,12,r2,TSCV,-0.2738617513927181,-0.14302634909869227,-0.10775541425872921,-0.17488117158337987,30ab9bad
LSTM16,12,r2,TSCV,0.09486662227226807,0.12783497863477428,0.21153782147829076,0.14474647412844435,30ab9bad
CNNRNN16,12,r2,TSCV,0.07721982982765467,0.1350034285917454,0.03914820861809582,0.08379048901249864,30ab9bad
CNNLSTM16,12,r2,TSCV,0.14417584903889474,-0.1745723956588231,0.026466568686489875,-0.0013099926444794935,30ab9bad
MLP16,12,r2,TSCV,0.2397131860338278,0.11769922184311785,0.1595351165393249,0.17231584147209014,30ab9bad
Linear,1,mape,TSCV,4.768581225637863,3.24554146656451,1.649557618100659,3.2212267701010107,30ab9bad
RF10,1,mape,TSCV,6.501865443774812,3.008843317504569,1.5607195551097393,3.69047610546304,30ab9bad
SVR-rbf,1,mape,TSCV,7.117340157368515,2.486228616838847,1.5875945567863863,3.7303877769979166,30ab9bad
SVR-linear,1,mape,TSCV,5.458980767918679,2.6858875610194026,1.3195443875560517,3.1548042388313777,30ab9bad
XGB10,1,mape,TSCV,6.07222609879373,2.34029864009613,1.6471549925349058,3.353226577141589,30ab9bad
RNN16,1,mape,TSCV,1.2753011275329633,1.6349034852455737,1.2357910674827721,1.3819985600871032,30ab9bad
LSTM16,1,mape,TSCV,1.8367538778266994,1.0873066466224448,0.8557502150141666,1.259936913154437,30ab9bad
CNNRNN16,1,mape,TSCV,3.483552103031026,1.0870791376467503,0.9622746890363661,1.8443019765713808,30ab9bad
CNNLSTM16,1,mape,TSCV,3.261572761578462,1.934924301425051,1.040863615791011,2.0791202262648416,30ab9bad
MLP16,1,mape,TSCV,4.441512582281206,1.9605939275436999,1.1951024026262915,2.5324029708170657,30ab9bad
Linear,2,mape,TSCV,1.6531192112419788,1.339034276415818,2.163881879661871,1.7186784557732224,30ab9bad
RF10,2,mape,TSCV,1.4194249753598562,1.4757334057838618,2.9289876124708547,1.941381997871524,30ab9bad
SVR-rbf,2,mape,TSCV,1.8147351474795543,1.7388389813678158,3.3243263279975936,2.292633485614988,30ab9bad
SVR-linear,2,mape,TSCV,1.746667399605228,1.2523202894198322,2.9884325079475795,1.995806732324213,30ab9bad
XGB10,2,mape,TSCV,1.3269125628812277,1.5018007019337545,2.6880232272995044,1.838912164038162,30ab9bad
RNN16,2,mape,TSCV,0.997926958531427,1.414287956335671,3.3656171154059003,1.9259440100909995,30ab9bad
LSTM16,2,mape,TSCV,0.974609330363535,0.9742207021222249,0.9135722595030407,0.9541340973296002,30ab9bad
CNNRNN16,2,mape,TSCV,1.0212715312583953,0.9537304174899917,0.958647795047633,0.9778832479320066,30ab9bad
CNNLSTM16,2,mape,TSCV,1.368652997928156,1.247924519496053,2.0068573055886283,1.5411449410042792,30ab9bad
MLP16,2,mape,TSCV,1.045621796367192,1.1363121400272473,1.2599718691893413,1.1473019351945934,30ab9bad
Linear,3,mape,TSCV,1.7151989267242556,3.03314203834349,6.115234657459111,3.6211918741756186,30ab9bad
RF10,3,mape,TSCV,2.6894679127569314,5.755226357388464,5.6406750024801315,4.6951230908751755,30ab9bad
SVR-rbf,3,mape,TSCV,2.2249115336545175,3.331275931465653,7.31227067994419,4.289486048354786,30ab9bad
SVR-linear,3,mape,TSCV,1.542721987381035,3.8520375206466433,6.363767317254629,3.919508941760769,30ab9bad
XGB10,3,mape,TSCV,2.124695145793993,4.304863894943482,6.063618600387429,4.1643925470416345,30ab9bad
RNN16,3,mape,TSCV,0.7362865776354579,1.5813432879118747,7.792442888272706,3.370024251273346,30ab9bad
LSTM16,3,mape,TSCV,1.3305764646974563,3.2602646832726,4.517455940500245,3.0360990294901007,30ab9bad
CNNRNN16,3,mape,TSCV,0.9191476889736709,1.0481723583528404,1.6364923165162262,1.2012707879475792,30ab9bad
CNNLSTM16,3,mape,TSCV,1.486362190847236,2.4932888238537854,5.533090998108657,3.1709140042698927,30ab9bad
MLP16,3,mape,TSCV,1.055582121487651,1.8539572837628837,3.0164330984393817,1.9753241678966387,30ab9bad
Linear,4,mape,TSCV,1.775609068035636,2.0127235240339383,1.2817549125688155,1.6900291682127966,30ab9bad
RF10,4,mape,TSCV,1.6293119703302064,1.8175826847487904,1.1422474982605126,1.5297140511131697,30ab9bad
SVR-rbf,4,mape,TSCV,1.6957212198340863,1.6855714262894421,1.1569925371213228,1.5127617277482834,30ab9bad
SVR-linear,4,mape,TSCV,1.7156557142442752,1.5846627294669076,1.0211999979695445,1.440506147226909,30ab9bad
XGB10,4,mape,TSCV,1.8712143149564198,1.389689282371604,0.8470747279649755,1.3693261084309996,30ab9bad
RNN16,4,mape,TSCV,1.313881381958654,1.354362743385206,1.2867724924511506,1.3183388725983367,30ab9bad
LSTM16,4,mape,TSCV,1.5375183269411223,1.297987632550029,0.8929385086910409,1.2428148227273974,30ab9bad
CNNRNN16,4,mape,TSCV,0.9617320359634642,0.9778676912680024,1.0123603325438455,0.9839866865917708,30ab9bad
CNNLSTM16,4,mape,TSCV,2.2932694816875436,1.9126110352124133,1.0414948394988726,1.7491251187996097,30ab9bad
MLP16,4,mape,TSCV,1.051963658190323,1.7359037043159073,0.9429466257596991,1.24360466275531,30ab9bad
Linear,5,mape,TSCV,1.2065276560995237,69.77530331087249,2.964719574485583,24.648850180485866,30ab9bad
RF10,5,mape,TSCV,2.1474664302179964,64.83203235845795,2.5825345155171364,23.18734443473103,30ab9bad
SVR-rbf,5,mape,TSCV,2.6382090370459563,13.68089606568684,3.2263795581348313,6.515161553622542,30ab9bad
SVR-linear,5,mape,TSCV,1.6945851405855206,8.051664513780684,3.3443409632677774,4.363530205877994,30ab9bad
XGB10,5,mape,TSCV,2.333447989738616,78.96296820074181,3.8602115152423186,28.385542568574248,30ab9bad
RNN16,5,mape,TSCV,1.5143298710771274,7.583559816809154,1.374222253657169,3.4907039805144837,30ab9bad
LSTM16,5,mape,TSCV,1.630199606006117,10.631445414171235,1.6255278747549546,4.629057631644103,30ab9bad
CNNRNN16,5,mape,TSCV,0.9294108226533986,12.206754736040295,1.5706835100050376,4.902283022899577,30ab9bad
CNNLSTM16,5,mape,TSCV,1.9102336294946731,14.99802393761309,2.4568705519171306,6.45504270634163,30ab9bad
MLP16,5,mape,TSCV,1.2460821780317028,22.128382112461235,2.520621119751846,8.631695136748261,30ab9bad
Linear,6,mape,TSCV,1.829379632900038,1.211766326441716,0.9918830278573589,1.3443429957330375,30ab9bad
RF10,6,mape,TSCV,1.236377960505009,1.763300723734487,0.9894584465510962,1.3297123769301973,30ab9bad
SVR-rbf,6,mape,TSCV,1.0104345288189598,1.1418536478598937,0.7474183252207716,0.9665688339665417,30ab9bad
SVR-linear,6,mape,TSCV,1.2280838422508464,0.9769240822362145,0.8592722126344332,1.0214267123738312,30ab9bad
XGB10,6,mape,TSCV,1.4016929895085957,1.4883837348139926,1.0691398127830702,1.3197388457018862,30ab9bad
RNN16,6,mape,TSCV,0.841664777625281,0.8738844780282976,0.7279729012563262,0.8145073856366349,30ab9bad
LSTM16,6,mape,TSCV,0.9938217525632845,0.7804159569490614,0.6726657137179711,0.8156344744101057,30ab9bad
CNNRNN16,6,mape,TSCV,0.9044893573621346,1.2355323167088477,0.6619991345641454,0.9340069362117092,30ab9bad
CNNLSTM16,6,mape,TSCV,0.9276548619680964,0.8878516892900246,0.596231268750637,0.8039126066695861,30ab9bad
MLP16,6,mape,TSCV,0.8412895476775805,0.8677003675168087,0.7527047134465937,0.8205648762136609,30ab9bad
Linear,7,mape,TSCV,3.204091878000693,1.136431281660649,1.1792044963764412,1.8399092186792612,30ab9bad
RF10,7,mape,TSCV,1.7615023066687945,1.163851461204218,1.3481433364434587,1.424499034772157,30ab9bad
SVR-rbf,7,mape,TSCV,2.0446537968480705,0.8278098975494177,0.8083649710621739,1.226942888486554,30ab9bad
SVR-linear,7,mape,TSCV,2.1504622481988034,0.9748113659089697,1.1709875081639571,1.4320870407572432,30ab9bad
XGB10,7,mape,TSCV,1.8598775918605321,0.8965147448945935,0.9824449304305036,1.2462790890618765,30ab9bad
RNN16,7,mape,TSCV,2.259796717394065,0.6712945750895047,0.761360217297329,1.2308171699269663,30ab9bad
LSTM16,7,mape,TSCV,1.5766825211946334,0.7874701339783898,0.7708769392475656,1.0450098648068629,30ab9bad
CNNRNN16,7,mape,TSCV,1.7926986812411199,0.7626160519254528,0.7887866286476537,1.1147004539380756,30ab9bad
CNNLSTM16,7,mape,TSCV,1.9408578044605005,0.9519757623680177,0.885388131452637,1.2594072327603851,30ab9bad
MLP16,7,mape,TSCV,2.2891984883639824,0.9907502389960504,0.8739196967427991,1.3846228080342773,30ab9bad
Linear,8,mape,TSCV,2.5038474584577255,4.475325831310982,11.66838661557508,6.215853301781262,30ab9bad
RF10,8,mape,TSCV,6.8090648281391575,2.7656072891151484,19.379821885188353,9.65149800081422,30ab9bad
SVR-rbf,8,mape,TSCV,2.989794435877279,1.5102045665304007,6.324066256604841,3.6080217530041736,30ab9bad
SVR-linear,8,mape,TSCV,3.075165316181585,4.000331442378938,10.20650326919098,5.760666675917168,30ab9bad
XGB10,8,mape,TSCV,4.9622303666270104,2.298227124010335,11.926862326025233,6.39577327222086,30ab9bad
RNN16,8,mape,TSCV,2.151769955796694,1.8756398210510725,7.960151337543408,3.9958537047970584,30ab9bad
LSTM16,8,mape,TSCV,4.505091965824465,1.729716054886861,11.419735673242997,5.884847897984774,30ab9bad
CNNRNN16,8,mape,TSCV,3.001265462044848,2.4825753469545253,13.413763929540636,6.299201579513337,30ab9bad
CNNLSTM16,8,mape,TSCV,2.6535821397350996,2.359353298994457,10.17019712239746,5.061044187042339,30ab9bad
MLP16,8,mape,TSCV,3.9652854346368716,2.4949048557257116,13.801411107348597,6.753867132570394,30ab9bad
