model,season,metric,stage,HWD,HWM,HWA,Average,id_data
SVR-rbf,9,mape,TSCV,1.6039150997834435,2.3647381913089047,1.2812585824871423,1.7499706245264968,6e47cb06
SVR-linear,9,mape,TSCV,3.3722414690886735,7.303293915334122,3.577002144889696,4.750845843104163,6e47cb06
XGB10,9,mape,TSCV,1.3840568568182732,1.8675058330022507,1.599396134247732,1.6169862746894186,6e47cb06
RNN16,9,mape,TSCV,1.2340518095634976,2.7055658879136026,1.530369753032995,1.8233291501700315,6e47cb06
LSTM16,9,mape,TSCV,1.3597266149380822,4.1962491475649895,1.556267278776759,2.3707476804266103,6e47cb06
CNNRNN16,9,mape,TSCV,1.5758327070826756,7.282960343445234,2.0344742714779187,3.631089107335276,6e47cb06
CNNLSTM16,9,mape,TSCV,1.6012403803346569,5.280236041162735,1.551278747030747,2.81091838950938,6e47cb06
MLP16,9,mape,TSCV,1.6049744836458677,4.943898165595634,1.6103538650206026,2.7197421714207017,6e47cb06
Linear,10,mape,TSCV,6.27465263426806,4.305980197912393,3.1939573177314164,4.591530049970623,6e47cb06
RF10,10,mape,TSCV,1.7752507847890109,2.0023634873715164,1.1124824905620314,1.630032254240853,6e47cb06
SVR-rbf,10,mape,TSCV,1.404507813748753,1.1562447326985925,1.266122001860158,1.2756248494358344,6e47cb06
SVR-linear,10,mape,TSCV,5.0742806861584375,3.0234539665006452,2.444091333935359,3.513941995531481,6e47cb06
XGB10,10,mape,TSCV,2.2155005937698697,2.211676567502258,1.264002519669527,1.8970598936472183,6e47cb06
RNN16,10,mape,TSCV,1.5652482489625716,1.223810894499362,1.4411572637585524,1.410072135740162,6e47cb06
LSTM16,10,mape,TSCV,1.481271777961718,1.305042069823489,1.1890456340456461,1.325119827276951,6e47cb06
CNNRNN16,10,mape,TSCV,2.2854324821934635,1.612679788820914,1.4208553103181158,1.7729891937774978,6e47cb06
CNNLSTM16,10,mape,TSCV,1.1547025095258883,1.2624636713250676,1.3114497711983721,1.2428719840164426,6e47cb06
MLP16,10,mape,TSCV,1.4373342206694708,2.8552116711574413,1.6881722083329134,1.9935727000532752,6e47cb06
Linear,11,mape,TSCV,1.2319220225663885,1.2429644945855194,1.3953421747382768,1.2900762306300615,6e47cb06
RF10,11,mape,TSCV,1.502528018056756,1.3503002986018533,1.0874293854830246,1.3134192340472113,6e47cb06
SVR-rbf,11,mape,TSCV,1.5094109894515568,1.245226173210637,1.2387768354362247,1.3311379993661394,6e47cb06
SVR-linear,11,mape,TSCV,1.5524570304871628,1.3875036854076865,1.3651994800089755,1.4350533986346081,6e47cb06
XGB10,11,mape,TSCV,1.6393398495716562,1.3033254000303498,1.0849531355568578,1.3425394617196211,6e47cb06
RNN16,11,mape,TSCV,1.4897045489861418,1.2485881921707291,1.0278053341503401,1.2553660251024037,6e47cb06
LSTM16,11,mape,TSCV,1.302276729790214,1.1857110473261394,1.0724002976988494,1.1867960249384009,6e47cb06
CNNRNN16,11,mape,TSCV,1.3676382883926677,1.2355085588508172,1.1187872627405766,1.2406447033280206,6e47cb06
CNNLSTM16,11,mape,TSCV,1.0874625463418226,1.0310933288875586,1.0951841747140576,1.0712466833144796,6e47cb06
MLP16,11,mape,TSCV,1.1808674925709348,0.95210896221336,1.002927774840928,1.0453014098750744,6e47cb06
Linear,12,mape,TSCV,2.4131473614770442,2.5440022830151907,3.627746492340721,2.8616320456109854,6e47cb06
RF10,12,mape,TSCV,1.1558188218585679,1.6313530837567205,2.0263529128195676,1.6045082728116187,6e47cb06
SVR-rbf,12,mape,TSCV,1.0623662680847399,1.0805576357243334,1.4948682566182856,1.2125973868091198,6e47cb06
SVR-linear,12,mape,TSCV,1.5714925343787678,1.4820928330151992,2.191586058021004,1.7483904751383237,6e47cb06
XGB10,12,mape,TSCV,1.1969530516341527,1.2530851898833364,1.5719254646818066,1.3406545687330986,6e47cb06
RNN16,12,mape,TSCV,1.4488710471472603,1.2920217482489682,2.1955821330082923,1.645491642801507,6e47cb06
LSTM16,12,mape,TSCV,1.088899609126961,0.9941647718027655,1.6626779268481258,1.248580769259284,6e47cb06
CNNRNN16,12,mape,TSCV,1.1113269283687357,0.8719896639537741,1.2772174743779123,1.0868446889001406,6e47cb06
CNNLSTM16,12,mape,TSCV,0.9086959915832625,0.9926498274791422,1.0613165254062524,0.9875541148228857,6e47cb06
MLP16,12,mape,TSCV,1.1276464384029374,1.2754928956409124,1.936073355991445,1.4464042300117648,6e47cb06
Linear,1,mae,TSCV,1.2004810323429709,1.2685536771601706,1.2955136521228474,1.2548494538753296,6e47cb06
RF10,1,mae,TSCV,0.8144579222312661,0.9492655411989928,0.9435401873529454,0.9024212169277348,6e47cb06
SVR-rbf,1,mae,TSCV,0.8888355826948807,0.9609247713457759,0.9428747556202934,0.9308783698869835,6e47cb06
SVR-linear,1,mae,TSCV,1.0317009733593403,1.1304444802327887,1.1051312241928315,1.0890922259283202,6e47cb06
XGB10,1,mae,TSCV,0.9175201801611992,0.942239955935763,0.8984607353044737,0.919406957133812,6e47cb06
RNN16,1,mae,TSCV,0.8677848431221998,0.8704023542452501,0.8964029744506508,0.8781967239393668,6e47cb06
LSTM16,1,mae,TSCV,0.8588296985323906,0.9451145240214183,0.9413577042724448,0.9151006422754179,6e47cb06
CNNRNN16,1,mae,TSCV,0.8791943918487561,0.9256903170897837,0.9356589352260689,0.9135145480548695,6e47cb06
CNNLSTM16,1,mae,TSCV,0.8838212936958936,0.9803331196351424,0.9319420866878809,0.9320321666729723,6e47cb06
MLP16,1,mae,TSCV,0.8730702439640025,0.9254320522759678,1.008733987347586,0.9357454278625189,6e47cb06
Linear,2,mae,TSCV,1.1493892689517502,1.2796201250583787,1.2339913061808505,1.2210002333969932,6e47cb06
RF10,2,mae,TSCV,0.876627701652594,1.0075408490162254,1.0179479896518424,0.9673721801068872,6e47cb06
SVR-rbf,2,mae,TSCV,0.9182834313371457,0.9729755026226737,0.9556848439010506,0.9489812592869566,6e47cb06
SVR-linear,2,mae,TSCV,1.0843776929158158,1.3266023835517797,1.3478562137575123,1.2529454300750358,6e47cb06
XGB10,2,mae,TSCV,0.9586641845022323,0.9842094763069238,0.9489789669649014,0.9639508759246859,6e47cb06
RNN16,2,mae,TSCV,0.6457862574134405,0.7456299348249387,0.7649883233253758,0.7188015051879183,6e47cb06
LSTM16,2,mae,TSCV,0.7294198100894618,0.8518393120363326,0.8150231898053778,0.7987607706437241,6e47cb06
CNNRNN16,2,mae,TSCV,0.7583602577564905,0.8162154679157023,0.8208795862929292,0.7984851039883741,6e47cb06
CNNLSTM16,2,mae,TSCV,0.7382950907151639,0.7045601424378971,0.8186820914798063,0.7538457748776225,6e47cb06
MLP16,2,mae,TSCV,0.7857852364996549,0.8015099868655153,0.8138544840736275,0.8003832358129325,6e47cb06
Linear,3,mae,TSCV,1.2355217988156935,1.2557528666221829,1.2043699048463878,1.231881523428088,6e47cb06
RF10,3,mae,TSCV,0.9431316357098358,0.9735204057231163,0.9090646418483941,0.941905561093782,6e47cb06
SVR-rbf,3,mae,TSCV,0.8407186994585192,0.9301414053684853,0.8990031608028484,0.8899544218766176,6e47cb06
SVR-linear,3,mae,TSCV,0.9842909636013748,1.146337278747555,1.1537741986245837,1.094800813657838,6e47cb06
XGB10,3,mae,TSCV,0.7911340251191996,0.8049424065790305,0.7839503721393987,0.7933422679458763,6e47cb06
RNN16,3,mae,TSCV,0.7566187823377865,0.8555076277126348,0.8074889240520036,0.8065384447008083,6e47cb06
LSTM16,3,mae,TSCV,0.8282716632254297,0.8829910238087247,0.8470043682801905,0.8527556851047816,6e47cb06
CNNRNN16,3,mae,TSCV,0.7774196265923083,0.8966241416701333,0.8414420324065469,0.8384952668896628,6e47cb06
CNNLSTM16,3,mae,TSCV,0.8093599057319549,0.949727589174102,0.9187978776421354,0.8926284575160642,6e47cb06
MLP16,3,mae,TSCV,0.7537841191830486,0.8916872067858365,0.846634271653131,0.8307018658740053,6e47cb06
Linear,4,mae,TSCV,1.3113026172737812,1.213547877308039,1.2281835263138632,1.2510113402985612,6e47cb06
RF10,4,mae,TSCV,0.6939907511409444,0.7670609014661649,0.8520466223461655,0.7710327583177583,6e47cb06
SVR-rbf,4,mae,TSCV,0.7410088771739889,0.7897908175550195,0.7924530815480001,0.7744175920923362,6e47cb06
SVR-linear,4,mae,TSCV,1.0976677954918197,1.1439905887739326,1.179295634298173,1.1403180061879752,6e47cb06
XGB10,4,mae,TSCV,0.6278360245814965,0.8064941496501149,0.7786116374145116,0.7376472705487077,6e47cb06
RNN16,4,mae,TSCV,0.560806082153986,0.6336765425393347,0.668617607758977,0.6210334108174326,6e47cb06
LSTM16,4,mae,TSCV,0.6708161072476064,0.7129281001212806,0.7304068460406807,0.7047170178031893,6e47cb06
CNNRNN16,4,mae,TSCV,0.710408176230375,0.7370972770587759,0.719520068174531,0.722341840487894,6e47cb06
CNNLSTM16,4,mae,TSCV,0.6607158940844402,0.6627272096976569,0.6663889937941804,0.6632773658587592,6e47cb06
MLP16,4,mae,TSCV,0.6360682748198065,0.6601939969000745,0.691651090879751,0.6626377875332107,6e47cb06
Linear,5,mae,TSCV,1.211949861552731,1.0466603255230147,1.0407230052128769,1.0997777307628744,6e47cb06
RF10,5,mae,TSCV,0.8864946900592056,0.974201079838055,0.930819368169717,0.930505046022326,6e47cb06
SVR-rbf,5,mae,TSCV,0.889127067819756,0.8867515317141405,0.8871967092846849,0.8876917696061938,6e47cb06
SVR-linear,5,mae,TSCV,1.0461085491846653,1.1095719149720495,1.0626505820405185,1.0727770153990779,6e47cb06
XGB10,5,mae,TSCV,0.9568791444386454,0.9597138419089242,1.0345321526196876,0.9837083796557523,6e47cb06
RNN16,5,mae,TSCV,0.8378013809842395,0.8329063931058144,0.8439831863321599,0.8382303201407378,6e47cb06
LSTM16,5,mae,TSCV,0.7035434866305439,0.7948630043475093,0.7677424393532553,0.7553829767771028,6e47cb06
CNNRNN16,5,mae,TSCV,0.7131420489696506,0.7178355861652745,0.7205158092754791,0.7171644814701347,6e47cb06
CNNLSTM16,5,mae,TSCV,0.753545178450357,0.8538276915914218,0.7735313937790357,0.7936347546069382,6e47cb06
MLP16,5,mae,TSCV,0.7376748690224519,0.7752013534464776,0.8538047559577233,0.7888936594755509,6e47cb06
Linear,6,mae,TSCV,1.1267682127191596,1.3332480577644465,1.2978750724990735,1.2526304476608932,6e47cb06
RF10,6,mae,TSCV,0.8391595858319663,0.8216312170326141,0.6690293850644005,0.7766067293096602,6e47cb06
SVR-rbf,6,mae,TSCV,0.66994620224134,0.8170830359362293,0.7742507060346117,0.7537599814040603,6e47cb06
SVR-linear,6,mae,TSCV,0.9543387422919952,0.9953493516049834,0.9371696173588508,0.9622859037519431,6e47cb06
XGB10,6,mae,TSCV,0.9611373706201566,0.9721759505158327,0.9146920752103682,0.9493351321154525,6e47cb06
RNN16,6,mae,TSCV,0.7042485681599335,0.8043839142555207,0.812781286662834,0.7738045896927628,6e47cb06
LSTM16,6,mae,TSCV,0.6711599855218551,0.7762469721725795,0.7685938170821665,0.7386669249255338,6e47cb06
CNNRNN16,6,mae,TSCV,0.7584292913492554,0.8397517110032294,0.8044314195485114,0.8008708073003321,6e47cb06
CNNLSTM16,6,mae,TSCV,0.7034479068442727,0.8367048675514106,0.7303781555873472,0.7568436433276768,6e47cb06
MLP16,6,mae,TSCV,0.7123831601471408,0.7941467512746331,0.7955913097764717,0.7673737403994152,6e47cb06
Linear,7,mae,TSCV,1.219852091923885,1.3825645286126427,1.3364451553371846,1.3129539252912374,6e47cb06
RF10,7,mae,TSCV,0.9711665026224814,1.0219871759101389,0.9730923359706305,0.9887486715010837,6e47cb06
SVR-rbf,7,mae,TSCV,0.8482311983841576,0.911641157557822,0.8398145965493778,0.8665623174971192,6e47cb06
SVR-linear,7,mae,TSCV,1.072475579968833,1.033461061465866,0.9089160908105511,1.0049509107484167,6e47cb06
XGB10,7,mae,TSCV,0.8697757448988941,0.9060163201963338,0.8864743403261,0.8874221351404427,6e47cb06
RNN16,7,mae,TSCV,0.7171921066463496,0.752405566411857,0.6924759558007407,0.7206912096196492,6e47cb06
LSTM16,7,mae,TSCV,0.8050415617101725,0.7527253661891459,0.6826142524971068,0.7467937267988084,6e47cb06
CNNRNN16,7,mae,TSCV,0.7497651671886946,0.7283036566895866,0.6655707960796051,0.7145465399859621,6e47cb06
CNNLSTM16,7,mae,TSCV,0.85044674085891,0.8630977777751548,0.7709336304334911,0.8281593830225186,6e47cb06
MLP16,7,mae,TSCV,0.7870343030552264,0.8044292557170827,0.7983487504499367,0.7966041030740819,6e47cb06
Linear,8,mae,TSCV,1.1033565583927072,1.1402776721320869,1.129415967130756,1.1243500658851833,6e47cb06
RF10,8,mae,TSCV,0.8146572039234956,0.9453404800667122,0.8394869026041134,0.866494862198107,6e47cb06
SVR-rbf,8,mae,TSCV,0.8101194522801219,0.9184443334227408,0.9004185292478475,0.8763274383169034,6e47cb06
SVR-linear,8,mae,TSCV,1.144624122563876,1.224790404090661,1.2508414184329886,1.2067519816958419,6e47cb06
XGB10,8,mae,TSCV,0.7957241107699163,0.8864076591052603,0.8783892264627018,0.8535069987792928,6e47cb06
RNN16,8,mae,TSCV,0.764590305012227,0.789422756016574,0.779183736283392,0.7777322657707311,6e47cb06
LSTM16,8,mae,TSCV,0.8030229524194932,0.8014101511370115,0.8158259051796072,0.8067530029120373,6e47cb06
CNNRNN16,8,mae,TSCV,0.7632295560717216,0.7741682804412315,0.7824463636202863,0.7732814000444131,6e47cb06
CNNLSTM16,8,mae,TSCV,0.8057416078645104,0.8481696425772246,0.8294105653616708,0.8277739386011352,6e47cb06
MLP16,8,mae,TSCV,0.8059202097199967,0.938825990907143,0.8883910632549581,0.8777124212940327,6e47cb06
Linear,9,mae,TSCV,1.4541874790984686,1.5254353581270552,1.6226334498661927,1.534085429030572,6e47cb06
RF10,9,mae,TSCV,0.6844705800014771,0.8795614348721936,0.8934279924226882,0.8191533357654531,6e47cb06
SVR-rbf,9,mae,TSCV,0.7352945618328606,0.8423093594835322,0.8809389271100427,0.8195142828088118,6e47cb06
SVR-linear,9,mae,TSCV,1.1786937440693759,1.3270952953515223,1.450886818656936,1.3188919526926115,6e47cb06
XGB10,9,mae,TSCV,0.6236451524359516,0.8996706885575774,0.9376580797381653,0.8203246402438982,6e47cb06
RNN16,9,mae,TSCV,0.6433187755077338,0.8135733030861222,0.8894800323846604,0.7821240369928387,6e47cb06
LSTM16,9,mae,TSCV,0.6569649751229423,0.773154631863169,0.7966144041953888,0.7422446703938334,6e47cb06
CNNRNN16,9,mae,TSCV,0.6771755112838107,0.7683966164971048,0.8227535222121374,0.7561085499976844,6e47cb06
CNNLSTM16,9,mae,TSCV,0.698817152552081,0.7683443568224368,0.8442137886235017,0.7704584326660066,6e47cb06
MLP16,9,mae,TSCV,0.6729507749481419,0.7592539491866263,0.8553700637225876,0.7625249292857852,6e47cb06
Linear,10,mae,TSCV,1.2086310753413252,1.4969651449744044,1.5470139504473357,1.4175367235876883,6e47cb06
RF10,10,mae,TSCV,0.9763521707371811,1.0150058395619053,0.9192543546851084,0.9702041216613982,6e47cb06
SVR-rbf,10,mae,TSCV,0.9062341955328859,0.9547461814535348,0.9424748535495722,0.934485076845331,6e47cb06
SVR-linear,10,mae,TSCV,1.1942367982127855,1.2178226164041828,1.1972791963278917,1.2031128703149534,6e47cb06
XGB10,10,mae,TSCV,1.1360102216216605,1.132460357893415,1.0705874143719272,1.1130193312956675,6e47cb06
RNN16,10,mae,TSCV,0.7673796581315535,0.7811227516841359,0.8262906720181399,0.7915976939446098,6e47cb06
LSTM16,10,mae,TSCV,0.7951471171145104,0.8556361980145244,0.8601485415425199,0.8369772855571848,6e47cb06
CNNRNN16,10,mae,TSCV,0.9325612417088261,0.9862982085115891,0.9649384745805972,0.9612659749336708,6e47cb06
CNNLSTM16,10,mae,TSCV,0.8029148655679645,0.910076110161892,0.8752276724158407,0.862739549381899,6e47cb06
MLP16,10,mae,TSCV,0.887377535614696,0.9497943577844161,0.9462203619822341,0.9277974184604488,6e47cb06
Linear,11,mae,TSCV,0.9846571443423854,0.9532575882682305,0.9442998507980238,0.9607381944695467,6e47cb06
RF10,11,mae,TSCV,0.9737080814488235,1.0278081317162098,0.9182834044481656,0.9732665392043996,6e47cb06
SVR-rbf,11,mae,TSCV,1.0425651482436136,1.0342676069749004,0.9977177071072505,1.0248501541085882,6e47cb06
SVR-linear,11,mae,TSCV,1.0302711709174734,1.0247014771997112,1.0015913615803518,1.0188546698991787,6e47cb06
XGB10,11,mae,TSCV,1.1002725492717496,1.0133587423364128,0.9493638410340488,1.0209983775474036,6e47cb06
RNN16,11,mae,TSCV,0.92784091846286,0.9259398853686693,0.9067226709818652,0.9201678249377983,6e47cb06
LSTM16,11,mae,TSCV,0.9115151689731175,0.9524120129333669,0.8816275267866489,0.9151849028977111,6e47cb06
CNNRNN16,11,mae,TSCV,0.9189348878741803,0.9029247478471809,0.872215359727493,0.8980249984829514,6e47cb06
CNNLSTM16,11,mae,TSCV,0.9135971812272004,0.9137419742114707,0.9064366235368296,0.9112585929918335,6e47cb06
MLP16,11,mae,TSCV,0.903040005658792,0.8936458605591455,0.894419937155706,0.8970352677912145,6e47cb06
Linear,12,mae,TSCV,1.1902345380496369,1.295074176230122,1.2336581317451687,1.2396556153416425,6e47cb06
RF10,12,mae,TSCV,0.7289615208175328,0.876550167327872,0.7881129735392136,0.7978748872282062,6e47cb06
SVR-rbf,12,mae,TSCV,0.6793121284262811,0.6851242328339642,0.6439082049416731,0.6694481887339728,6e47cb06
SVR-linear,12,mae,TSCV,0.8582263266078547,0.8762666576803003,0.8127682993498948,0.8490870945460166,6e47cb06
XGB10,12,mae,TSCV,0.7072670452570567,0.7209587448235679,0.6560407871642961,0.6947555257483069,6e47cb06
RNN16,12,mae,TSCV,0.7141752427989558,0.7077321759905871,0.6954008375747894,0.7057694187881108,6e47cb06
LSTM16,12,mae,TSCV,0.6279208683388077,0.6268804893184071,0.628322746817578,0.627708034824931,6e47cb06
CNNRNN16,12,mae,TSCV,0.6537268355702586,0.6033615291016083,0.5831702569927905,0.6134195405548858,6e47cb06
CNNLSTM16,12,mae,TSCV,0.6642599858420947,0.6589096791511115,0.5908272390663515,0.6379989680198527,6e47cb06
MLP16,12,mae,TSCV,0.6775861641727873,0.7184259354752717,0.622445900400467,0.6728193333495086,6e47cb06
Linear,1,r2,prediction,-0.024218025121868658,-0.0780878348713252,-0.11094596298636428,-0.07108394099318605,5cb3fa02
RF10,1,r2,prediction,-0.7321398586720773,-0.6278088695239992,-0.6930889357329928,-0.6843458879763564,5cb3fa02
SVR-rbf,1,r2,prediction,-0.38845808621147415,-0.4404479024274712,-0.5134308999949893,-0.4474456295446449,5cb3fa02
SVR-linear,1,r2,prediction,-0.12356472901878712,-0.20703656217272037,-0.32664627845293315,-0.21908252321481356,5cb3fa02
XGB10,1,r2,prediction,-0.6906944224093707,-0.7492357996825616,-0.8280928069453442,-0.7560076763457588,5cb3fa02
RNN16,1,r2,prediction,-0.6736649729823454,-0.34700897939762543,-0.03979592791983033,-0.3534899600999337,5cb3fa02
LSTM16,1,r2,prediction,-0.3420353552576856,-0.32968833073223713,-0.2415301239788772,-0.30441793665626665,5cb3fa02
CNNRNN16,1,r2,prediction,-0.35834399112737625,-0.39036830675953893,-0.30893538514292507,-0.3525492276766134,5cb3fa02
CNNLSTM16,1,r2,prediction,-0.34872139182598505,-0.3941876452562312,-0.18255117064509818,-0.3084867359091048,5cb3fa02
MLP16,1,r2,prediction,-0.3220754111669326,-0.1830885222683758,-0.23773945427051912,-0.2476344625686092,5cb3fa02
Linear,2,r2,prediction,-0.024222442372577424,0.18492741768634302,0.05904654351058913,0.07325050627478491,5cb3fa02
RF10,2,r2,prediction,0.115940205355345,0.15373385698423248,0.18789632511884113,0.15252346248613954,5cb3fa02
SVR-rbf,2,r2,prediction,0.016495324461384686,-0.29750279004986435,-0.17012171976982815,-0.15037639511943593,5cb3fa02
SVR-linear,2,r2,prediction,-0.09458135280133773,-0.11259861383612146,-0.3304200408349762,-0.1792000024908118,5cb3fa02
XGB10,2,r2,prediction,0.1353558283671359,-0.28754165750567107,-0.2921814647405079,-0.14812243129301436,5cb3fa02
RNN16,2,r2,prediction,0.04252167013034658,0.16496203284677946,-0.09131091049522877,0.038724264160632425,5cb3fa02
LSTM16,2,r2,prediction,0.46854954796771586,-0.11420364555173235,-0.14749137544540014,0.06895150899019446,5cb3fa02
CNNRNN16,2,r2,prediction,0.4274008639400405,0.27903139798629073,0.23277685417167315,0.3130697053660015,5cb3fa02
CNNLSTM16,2,r2,prediction,0.4316775937007138,-0.027854317759553604,0.13120815837587374,0.17834381143901132,5cb3fa02
MLP16,2,r2,prediction,0.004473925002491996,-0.10675597584628727,0.053181599287863146,-0.016366817185310707,5cb3fa02
Linear,3,r2,prediction,-1.5755477025561353,-0.9581727301293887,-1.1145655942364479,-1.216095342307324,5cb3fa02
RF10,3,r2,prediction,-2.0609631602308025,-0.1610394991466082,-0.15238961146921604,-0.7914640902822089,5cb3fa02
SVR-rbf,3,r2,prediction,-0.1863375081998775,-0.5021038357184335,-0.4295709433403969,-0.3726707624195693,5cb3fa02
SVR-linear,3,r2,prediction,-1.034301590336356,-0.7804127712862736,-1.130072122118317,-0.9815954945803155,5cb3fa02
XGB10,3,r2,prediction,-0.002212572102255672,-0.6646622813231429,-0.1778753550704637,-0.2815834028319541,5cb3fa02
RNN16,3,r2,prediction,-0.013536428246145427,-0.12711611915354393,-0.23185210983196214,-0.12416821907721716,5cb3fa02
LSTM16,3,r2,prediction,0.10614396285793115,-0.035673884247141796,-0.15719563061124564,-0.02890851733348543,5cb3fa02
CNNRNN16,3,r2,prediction,0.305391265406287,0.18692873495139206,0.1464864052046625,0.21293546852078052,5cb3fa02
CNNLSTM16,3,r2,prediction,-0.3880365879395302,-0.37272727343515255,-0.2817591362726184,-0.3475076658824337,5cb3fa02
MLP16,3,r2,prediction,-0.01142471243404275,0.08271351935808491,0.15894185495903634,0.07674355396102617,5cb3fa02
Linear,4,r2,prediction,-0.42489389648532905,-0.2085857314309263,-0.20724149080661114,-0.28024037290762216,5cb3fa02
RF10,4,r2,prediction,-1.3847251585623677,-0.5498365264976517,-0.7963497512450906,-0.9103038121017034,5cb3fa02
SVR-rbf,4,r2,prediction,-1.8551566918177476,-0.5096152256324777,-0.5187636297531806,-0.9611785157344687,5cb3fa02
SVR-linear,4,r2,prediction,0.003998942527812854,-0.26981769417184887,-0.5524526125934364,-0.2727571214124908,5cb3fa02
XGB10,4,r2,prediction,-0.038500016018101046,-0.7963629338230869,-0.5061899884764942,-0.44701764610589406,5cb3fa02
RNN16,4,r2,prediction,-0.4801767557081311,-0.43097819630653844,-0.2727889975803377,-0.39464798319833577,5cb3fa02
LSTM16,4,r2,prediction,-0.7171225221710222,-0.32765159266477273,-0.39621041786946876,-0.4803281775684212,5cb3fa02
CNNRNN16,4,r2,prediction,-1.593121756627255,-0.7913724885625806,-0.6974498341751159,-1.0273146931216506,5cb3fa02
CNNLSTM16,4,r2,prediction,-2.9940093110649224,-1.468191989527488,-1.2904765484548202,-1.9175592830157433,5cb3fa02
MLP16,4,r2,prediction,-0.7841934042169074,-0.42760846229221894,-0.7589866146536546,-0.656929493720927,5cb3fa02
Linear,5,r2,prediction,0.5997842432016378,0.15130514276755747,0.18546968288381405,0.31218635628433644,5cb3fa02
RF10,5,r2,prediction,-0.013246170100369659,-0.9180084035778218,-0.6724869916008755,-0.534580521759689,5cb3fa02
SVR-rbf,5,r2,prediction,0.5200388149781083,0.544066706445006,0.5295149085433262,0.5312068099888135,5cb3fa02
SVR-linear,5,r2,prediction,0.8077638990308588,0.5419987077677566,0.5833341056594035,0.6443655708193397,5cb3fa02
XGB10,5,r2,prediction,0.24381674192883784,-0.8118788624213897,-0.7525267497917449,-0.44019629009476563,5cb3fa02
RNN16,5,r2,prediction,0.14968693500547126,0.5021606047252247,0.3100733594933932,0.32064029974136304,5cb3fa02
LSTM16,5,r2,prediction,0.05302632112028316,0.4068921396068462,0.42143995433191006,0.29378613835301315,5cb3fa02
CNNRNN16,5,r2,prediction,0.20067892032576573,0.3659187594247857,0.24955290586256407,0.27205019520437185,5cb3fa02
CNNLSTM16,5,r2,prediction,0.6112907766841655,0.3102863061155062,0.4611388413059542,0.4609053080352086,5cb3fa02
MLP16,5,r2,prediction,-0.13185408323382597,0.004780314880684644,-0.1781912273611883,-0.10175499857144321,5cb3fa02
Linear,6,r2,prediction,-1.3509433717120554,-0.3124229220814225,-0.4402258026304735,-0.7011973654746505,5cb3fa02
RF10,6,r2,prediction,-1.0714251207729477,0.016569313244688688,-0.21349704135332037,-0.42278428296052645,5cb3fa02
SVR-rbf,6,r2,prediction,-0.24424008172452782,-0.4800561614733545,-0.45555946873886044,-0.39328523731224757,5cb3fa02
SVR-linear,6,r2,prediction,-0.9762941287104154,-0.20260660198969882,-0.41019732605797854,-0.5296993522526976,5cb3fa02
XGB10,6,r2,prediction,-0.4691204172679371,-0.3127330399311745,-0.25150012376916586,-0.3444511936560925,5cb3fa02
RNN16,6,r2,prediction,0.11835879110406378,-0.037483238862026536,-0.2392587651901641,-0.052794404316042286,5cb3fa02
LSTM16,6,r2,prediction,-0.05147544705514706,-0.10418411037049524,-0.11045768631299091,-0.08870574791287773,5cb3fa02
CNNRNN16,6,r2,prediction,-0.2843188687140601,0.24572613204309446,0.08563465514819246,0.015680639492408943,5cb3fa02
CNNLSTM16,6,r2,prediction,-0.07740845686779796,0.16240662489496638,0.04377663862249326,0.04292493554988722,5cb3fa02
MLP16,6,r2,prediction,0.08411617147972328,0.13221465592678971,0.15274422752053818,0.12302501830901706,5cb3fa02
Linear,7,r2,prediction,0.543725723958212,-0.9811106585920459,-0.39618083491851497,-0.27785525651744963,5cb3fa02
RF10,7,r2,prediction,-0.18796389167502525,-0.40355302138019367,-0.03548893830872846,-0.20900195045464912,5cb3fa02
SVR-rbf,7,r2,prediction,0.4479270245497544,0.358784049060647,0.28305921226902064,0.36325676195980733,5cb3fa02
SVR-linear,7,r2,prediction,0.39327667960894397,-0.3394867538745976,0.003179722457031242,0.018989882730459207,5cb3fa02
XGB10,7,r2,prediction,0.05587662101216706,0.28800327492363575,0.15703400274938928,0.1669712995617307,5cb3fa02
RNN16,7,r2,prediction,0.20103498577591894,0.7318520241664737,0.5112280412203194,0.48137168372090394,5cb3fa02
LSTM16,7,r2,prediction,0.10017896183956587,0.5196011420247286,0.4326840023866384,0.350821368750311,5cb3fa02
CNNRNN16,7,r2,prediction,0.6731217746501342,0.6225827389795568,0.8056696913481924,0.7004580683259611,5cb3fa02
CNNLSTM16,7,r2,prediction,0.5720330875992514,0.6718996206761925,0.7941457913019772,0.6793594998591402,5cb3fa02
MLP16,7,r2,prediction,0.30016949748964683,0.45661519245791515,0.6994604321755722,0.4854150407077114,5cb3fa02
Linear,8,r2,prediction,-0.21375816982048068,0.33848630662678403,0.4521267240420097,0.19228495361610434,5cb3fa02
RF10,8,r2,prediction,-1.583078063241107,-0.3417319570810098,-1.1736365010053795,-1.0328155071091654,5cb3fa02
SVR-rbf,8,r2,prediction,-0.8308339377986176,-0.6612602184918928,-0.6914579543871087,-0.7278507035592062,5cb3fa02
SVR-linear,8,r2,prediction,0.6031075335471331,0.4966666058957633,0.5407151126979248,0.5468297507136071,5cb3fa02
XGB10,8,r2,prediction,-0.9085541564768971,0.02509915068698354,-0.0698178129206628,-0.3177576062368588,5cb3fa02
RNN16,8,r2,prediction,-0.3053254763134863,-0.3097574017553766,-0.4075790820631715,-0.34088732004401145,5cb3fa02
LSTM16,8,r2,prediction,-0.8289112525656392,-0.36886171788489563,-0.5250768626660474,-0.5742832777055275,5cb3fa02
