model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
SVR-rbf,1,mae,prediction,0.7833457855732056,0.9655566163760586,0.6600016826954824,0.9453671214175372,0.8317399395744853,0.837202229127354,4f14de2d
SVR-linear,1,mae,prediction,0.6182913755389358,0.5351077325868168,0.33471741370602165,0.5082251718139531,0.5615307570117558,0.5115744901314966,4f14de2d
SVR-cubic,1,mae,prediction,1.1671027795418332,1.3188754121773083,1.0504618669051193,1.225459429438645,1.077412326159261,1.1678623628444333,4f14de2d
XGBL10,1,mae,prediction,1.0644949682344464,1.0756777730564058,0.8567200678589415,1.1661743409766223,0.9561929349879079,1.0238520170228649,4f14de2d
XGBL15,1,mae,prediction,1.0351644887876479,1.0032903540130884,0.7578150171043945,1.091875965131667,0.9236829315403753,0.9623657513154346,4f14de2d
XGBT10,1,mae,prediction,1.0644949682344464,1.0756777730564058,0.8567200678589415,1.1661743409766223,0.9561929349879079,1.0238520170228649,4f14de2d
XGBT15,1,mae,prediction,1.0351644887876479,1.0032903540130884,0.7578150171043945,1.091875965131667,0.9236829315403753,0.9623657513154346,4f14de2d
GPR,1,mae,prediction,0.5626493111138327,0.7402050052320015,0.5648581461217865,0.885774230485157,0.7814766660945385,0.7069926718094631,4f14de2d
RNN8,1,mae,prediction,0.4886867915948863,0.5315371226206186,0.42616007485308005,0.6055100374146779,0.6355159858524395,0.5374820024671405,4f14de2d
LSTM8,1,mae,prediction,1.1108768575181034,1.2693455262834608,1.078835347127415,1.323153848184493,1.2352596213201337,1.2034942400867212,4f14de2d
RNN16,1,mae,prediction,0.9982034316038447,0.5475494328273868,0.3788305683594026,0.717386529338962,0.7030805621533807,0.6690101048565953,4f14de2d
LSTM16,1,mae,prediction,0.6168929212097518,0.6845519761737616,0.5473492547090446,0.7341095156802204,0.7372110287010265,0.664022939294761,4f14de2d
SLSTM16,1,mae,prediction,1.1074939857524602,1.2035627167465566,1.0220499522241426,1.2160709665922789,1.149256611997103,1.1396868466625083,4f14de2d
CNNRNN16,1,mae,prediction,0.5274407007087736,1.2863200138505728,1.0328620894964131,1.4357446127162368,1.153775683520203,1.0872286200584398,4f14de2d
MLP16,1,mae,prediction,0.6598372390245755,0.6834424535926612,0.5320770758392883,0.9027344770564106,0.727349904654389,0.7010882300334649,4f14de2d
