model,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
CNNLSTM16,12,mape,CV,0.9234638830768708,1.802356323479683,0.9154798321393659,0.8986596606383153,1.039602456275105,1.115912431121868,6e47cb06
MLP16,12,mape,CV,0.8962990966919996,1.0477339012835047,0.8794928038958594,1.0554005470041596,1.0764125955277482,0.9910677888806545,6e47cb06
MLP8,12,mape,CV,1.0524550572611702,1.5844618458581181,0.9725541232762945,1.0183389654322221,1.105715072175035,1.146705012800568,6e47cb06
RNN8,1,mae,CV,0.690911005631621,0.691101243934968,0.6716618869856403,0.7204201190055964,0.7006678058909976,0.6949524122897646,6e47cb06
LSTM8,1,mae,CV,0.6857721176761207,0.6569720280844227,0.6473309904310067,0.7183961400722587,0.6969115168718105,0.6810765586271238,6e47cb06
CNNRNN16,1,mae,CV,0.6522951430079127,0.6160807188378392,0.6206115074048209,0.6694761945917931,0.6585670314843928,0.6434061190653517,6e47cb06
CNNLSTM16,1,mae,CV,0.7096945991064271,0.7142283691192769,0.7201445951058107,0.7074297940901954,0.7433493290895152,0.718969337302245,6e47cb06
MLP16,1,mae,CV,0.6836312224534351,0.6968338958907923,0.6815561823741545,0.6984011476463383,0.6804818933599729,0.6881808683449386,6e47cb06
MLP8,1,mae,CV,0.7141909828935478,0.6349905561520651,0.6436403435730325,0.6962301425700046,0.6571387823549857,0.6692381615087271,6e47cb06
RNN8,2,mae,CV,0.7785588885875213,0.6885383262622947,0.7608610789570043,0.8619209684397615,0.7849980051329252,0.7749754534759014,6e47cb06
LSTM8,2,mae,CV,0.8014125954653146,0.6945867877294672,0.7839807900188221,0.8160784067993162,0.8083096141638094,0.7808736388353459,6e47cb06
CNNRNN16,2,mae,CV,0.783890325773408,0.6961352425945397,0.7699438436189351,0.8109778112321089,0.7874056320726006,0.7696705710583185,6e47cb06
CNNLSTM16,2,mae,CV,0.8411173296580023,0.7285522986958918,0.8096385999904077,0.8386499673305156,0.8552441696588734,0.8146404730667381,6e47cb06
MLP16,2,mae,CV,0.7778904353937202,0.6870490011337897,0.779507923274288,0.814247295469193,0.7779036392772718,0.7673196589096525,6e47cb06
MLP8,2,mae,CV,0.7667031229317273,0.6924922269073367,0.7578200216766485,0.80186534369071,0.7870979201967803,0.7611957270806405,6e47cb06
RNN8,3,mae,CV,0.7596136683439435,0.6497641263373684,0.7312510999503175,0.8220748925469484,0.8115411332752712,0.75484898409077,6e47cb06
LSTM8,3,mae,CV,0.7280746639918741,0.6513374365030061,0.724040204052882,0.7808446179740831,0.783194845373762,0.7334983535791215,6e47cb06
CNNRNN16,3,mae,CV,0.7768579087041416,0.6818985783553881,0.7805704252496257,0.8484689054988136,0.8138996495925064,0.7803390934800951,6e47cb06
CNNLSTM16,3,mae,CV,0.6599888810205146,0.7322406298036455,0.740108012596881,0.8443501571616226,0.7176127543330979,0.7388600869831523,6e47cb06
MLP16,3,mae,CV,0.7795460338133484,0.674572840249743,0.7754316043228603,0.8423754233630736,0.8380197488100335,0.7819891301118118,6e47cb06
