id,filename,boxes,top_n,var_thresh,modes,frequency,season,methods,extra_indices,only_sea
2eee4446,predictor_2eee4446_5.parquet,0,10,0.15,1,2monthly,5,ps,,True
2eee4446,predictor_2eee4446_6.parquet,0,10,0.15,1,2monthly,6,ps,,True
2eee4446,predictor_2eee4446_7.parquet,0,10,0.15,1,2monthly,7,ps,,True
2eee4446,predictor_2eee4446_8.parquet,0,10,0.15,1,2monthly,8,ps,,True
2eee4446,predictor_2eee4446_9.parquet,0,10,0.15,1,2monthly,9,ps,,True
2eee4446,predictor_2eee4446_10.parquet,0,10,0.15,1,2monthly,10,ps,,True
2eee4446,predictor_2eee4446_11.parquet,0,10,0.15,1,2monthly,11,ps,,True
2eee4446,predictor_2eee4446_12.parquet,0,10,0.15,1,2monthly,12,ps,,True
c45d409e,predictor_c45d409e_1.parquet,0,15,0.15,1,2monthly,1,ps,,True
c45d409e,predictor_c45d409e_2.parquet,0,15,0.15,1,2monthly,2,ps,,True
c45d409e,predictor_c45d409e_3.parquet,0,15,0.15,1,2monthly,3,ps,,True
c45d409e,predictor_c45d409e_4.parquet,0,15,0.15,1,2monthly,4,ps,,True
c45d409e,predictor_c45d409e_5.parquet,0,15,0.15,1,2monthly,5,ps,,True
c45d409e,predictor_c45d409e_6.parquet,0,15,0.15,1,2monthly,6,ps,,True
c45d409e,predictor_c45d409e_7.parquet,0,15,0.15,1,2monthly,7,ps,,True
c45d409e,predictor_c45d409e_8.parquet,0,15,0.15,1,2monthly,8,ps,,True
c45d409e,predictor_c45d409e_9.parquet,0,15,0.15,1,2monthly,9,ps,,True
c45d409e,predictor_c45d409e_10.parquet,0,15,0.15,1,2monthly,10,ps,,True
c45d409e,predictor_c45d409e_11.parquet,0,15,0.15,1,2monthly,11,ps,,True
c45d409e,predictor_c45d409e_12.parquet,0,15,0.15,1,2monthly,12,ps,,True
037fa519,predictor_037fa519_1.parquet,0,20,0.15,1,2monthly,1,ps,,True
037fa519,predictor_037fa519_2.parquet,0,20,0.15,1,2monthly,2,ps,,True
037fa519,predictor_037fa519_3.parquet,0,20,0.15,1,2monthly,3,ps,,True
037fa519,predictor_037fa519_4.parquet,0,20,0.15,1,2monthly,4,ps,,True
037fa519,predictor_037fa519_5.parquet,0,20,0.15,1,2monthly,5,ps,,True
037fa519,predictor_037fa519_6.parquet,0,20,0.15,1,2monthly,6,ps,,True
037fa519,predictor_037fa519_7.parquet,0,20,0.15,1,2monthly,7,ps,,True
037fa519,predictor_037fa519_8.parquet,0,20,0.15,1,2monthly,8,ps,,True
037fa519,predictor_037fa519_9.parquet,0,20,0.15,1,2monthly,9,ps,,True
037fa519,predictor_037fa519_10.parquet,0,20,0.15,1,2monthly,10,ps,,True
037fa519,predictor_037fa519_11.parquet,0,20,0.15,1,2monthly,11,ps,,True
037fa519,predictor_037fa519_12.parquet,0,20,0.15,1,2monthly,12,ps,,True
2b045945,predictor_2b045945_1.parquet,0,30,0.15,1,2monthly,1,ps,,True
2b045945,predictor_2b045945_2.parquet,0,30,0.15,1,2monthly,2,ps,,True
2b045945,predictor_2b045945_3.parquet,0,30,0.15,1,2monthly,3,ps,,True
2b045945,predictor_2b045945_4.parquet,0,30,0.15,1,2monthly,4,ps,,True
2b045945,predictor_2b045945_5.parquet,0,30,0.15,1,2monthly,5,ps,,True
2b045945,predictor_2b045945_6.parquet,0,30,0.15,1,2monthly,6,ps,,True
2b045945,predictor_2b045945_7.parquet,0,30,0.15,1,2monthly,7,ps,,True
2b045945,predictor_2b045945_8.parquet,0,30,0.15,1,2monthly,8,ps,,True
2b045945,predictor_2b045945_9.parquet,0,30,0.15,1,2monthly,9,ps,,True
2b045945,predictor_2b045945_10.parquet,0,30,0.15,1,2monthly,10,ps,,True
2b045945,predictor_2b045945_11.parquet,0,30,0.15,1,2monthly,11,ps,,True
2b045945,predictor_2b045945_12.parquet,0,30,0.15,1,2monthly,12,ps,,True
a6fc6159,predictor_a6fc6159_1.parquet,0,5,,2,2monthly,1,ps,,True
a6fc6159,predictor_a6fc6159_2.parquet,0,5,,2,2monthly,2,ps,,True
a6fc6159,predictor_a6fc6159_3.parquet,0,5,,2,2monthly,3,ps,,True
a6fc6159,predictor_a6fc6159_4.parquet,0,5,,2,2monthly,4,ps,,True
a6fc6159,predictor_a6fc6159_5.parquet,0,5,,2,2monthly,5,ps,,True
a6fc6159,predictor_a6fc6159_6.parquet,0,5,,2,2monthly,6,ps,,True
a6fc6159,predictor_a6fc6159_7.parquet,0,5,,2,2monthly,7,ps,,True
a6fc6159,predictor_a6fc6159_8.parquet,0,5,,2,2monthly,8,ps,,True
a6fc6159,predictor_a6fc6159_9.parquet,0,5,,2,2monthly,9,ps,,True
a6fc6159,predictor_a6fc6159_10.parquet,0,5,,2,2monthly,10,ps,,True
a6fc6159,predictor_a6fc6159_11.parquet,0,5,,2,2monthly,11,ps,,True
a6fc6159,predictor_a6fc6159_12.parquet,0,5,,2,2monthly,12,ps,,True
dbbafbb7,predictor_dbbafbb7_1.parquet,0,10,,2,2monthly,1,ps,,True
dbbafbb7,predictor_dbbafbb7_2.parquet,0,10,,2,2monthly,2,ps,,True
dbbafbb7,predictor_dbbafbb7_3.parquet,0,10,,2,2monthly,3,ps,,True
dbbafbb7,predictor_dbbafbb7_4.parquet,0,10,,2,2monthly,4,ps,,True
dbbafbb7,predictor_dbbafbb7_5.parquet,0,10,,2,2monthly,5,ps,,True
dbbafbb7,predictor_dbbafbb7_6.parquet,0,10,,2,2monthly,6,ps,,True
dbbafbb7,predictor_dbbafbb7_7.parquet,0,10,,2,2monthly,7,ps,,True
dbbafbb7,predictor_dbbafbb7_8.parquet,0,10,,2,2monthly,8,ps,,True
dbbafbb7,predictor_dbbafbb7_9.parquet,0,10,,2,2monthly,9,ps,,True
dbbafbb7,predictor_dbbafbb7_10.parquet,0,10,,2,2monthly,10,ps,,True
dbbafbb7,predictor_dbbafbb7_11.parquet,0,10,,2,2monthly,11,ps,,True
dbbafbb7,predictor_dbbafbb7_12.parquet,0,10,,2,2monthly,12,ps,,True
26df4936,predictor_26df4936_1.parquet,0,15,,2,2monthly,1,ps,,True
26df4936,predictor_26df4936_2.parquet,0,15,,2,2monthly,2,ps,,True
26df4936,predictor_26df4936_3.parquet,0,15,,2,2monthly,3,ps,,True
26df4936,predictor_26df4936_4.parquet,0,15,,2,2monthly,4,ps,,True
26df4936,predictor_26df4936_5.parquet,0,15,,2,2monthly,5,ps,,True
26df4936,predictor_26df4936_6.parquet,0,15,,2,2monthly,6,ps,,True
26df4936,predictor_26df4936_7.parquet,0,15,,2,2monthly,7,ps,,True
26df4936,predictor_26df4936_8.parquet,0,15,,2,2monthly,8,ps,,True
26df4936,predictor_26df4936_9.parquet,0,15,,2,2monthly,9,ps,,True
26df4936,predictor_26df4936_10.parquet,0,15,,2,2monthly,10,ps,,True
26df4936,predictor_26df4936_11.parquet,0,15,,2,2monthly,11,ps,,True
26df4936,predictor_26df4936_12.parquet,0,15,,2,2monthly,12,ps,,True
07761244,predictor_07761244_1.parquet,0,20,,2,2monthly,1,ps,,True
07761244,predictor_07761244_2.parquet,0,20,,2,2monthly,2,ps,,True
07761244,predictor_07761244_3.parquet,0,20,,2,2monthly,3,ps,,True
07761244,predictor_07761244_4.parquet,0,20,,2,2monthly,4,ps,,True
07761244,predictor_07761244_5.parquet,0,20,,2,2monthly,5,ps,,True
07761244,predictor_07761244_6.parquet,0,20,,2,2monthly,6,ps,,True
07761244,predictor_07761244_7.parquet,0,20,,2,2monthly,7,ps,,True
07761244,predictor_07761244_8.parquet,0,20,,2,2monthly,8,ps,,True
07761244,predictor_07761244_9.parquet,0,20,,2,2monthly,9,ps,,True
07761244,predictor_07761244_10.parquet,0,20,,2,2monthly,10,ps,,True
07761244,predictor_07761244_11.parquet,0,20,,2,2monthly,11,ps,,True
07761244,predictor_07761244_12.parquet,0,20,,2,2monthly,12,ps,,True
8dcf98ea,predictor_8dcf98ea_1.parquet,0,30,,2,2monthly,1,ps,,True
8dcf98ea,predictor_8dcf98ea_2.parquet,0,30,,2,2monthly,2,ps,,True
8dcf98ea,predictor_8dcf98ea_3.parquet,0,30,,2,2monthly,3,ps,,True
8dcf98ea,predictor_8dcf98ea_4.parquet,0,30,,2,2monthly,4,ps,,True
8dcf98ea,predictor_8dcf98ea_5.parquet,0,30,,2,2monthly,5,ps,,True
8dcf98ea,predictor_8dcf98ea_6.parquet,0,30,,2,2monthly,6,ps,,True
8dcf98ea,predictor_8dcf98ea_7.parquet,0,30,,2,2monthly,7,ps,,True
8dcf98ea,predictor_8dcf98ea_8.parquet,0,30,,2,2monthly,8,ps,,True
8dcf98ea,predictor_8dcf98ea_9.parquet,0,30,,2,2monthly,9,ps,,True
8dcf98ea,predictor_8dcf98ea_10.parquet,0,30,,2,2monthly,10,ps,,True
8dcf98ea,predictor_8dcf98ea_11.parquet,0,30,,2,2monthly,11,ps,,True
8dcf98ea,predictor_8dcf98ea_12.parquet,0,30,,2,2monthly,12,ps,,True
08b25583,predictor_08b25583_1.parquet,0,5,0.05,2,2monthly,1,ps,,True
08b25583,predictor_08b25583_2.parquet,0,5,0.05,2,2monthly,2,ps,,True
08b25583,predictor_08b25583_3.parquet,0,5,0.05,2,2monthly,3,ps,,True
08b25583,predictor_08b25583_4.parquet,0,5,0.05,2,2monthly,4,ps,,True
08b25583,predictor_08b25583_5.parquet,0,5,0.05,2,2monthly,5,ps,,True
08b25583,predictor_08b25583_6.parquet,0,5,0.05,2,2monthly,6,ps,,True
08b25583,predictor_08b25583_7.parquet,0,5,0.05,2,2monthly,7,ps,,True
08b25583,predictor_08b25583_8.parquet,0,5,0.05,2,2monthly,8,ps,,True
08b25583,predictor_08b25583_9.parquet,0,5,0.05,2,2monthly,9,ps,,True
08b25583,predictor_08b25583_10.parquet,0,5,0.05,2,2monthly,10,ps,,True
08b25583,predictor_08b25583_11.parquet,0,5,0.05,2,2monthly,11,ps,,True
