model,season,Bounds,I_w,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,148.887464322469,148.887464322469,148.887464322469,148.887464322469,148.88746432246896,148.887464322469,13a24caf
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,55.50269506933839,57.45617902117643,44.564249604691526,47.35643557782173,50.24791363172757,51.025494580951126,13a24caf
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,223.5829965379503,223.5829965379503,223.5829965379503,223.5829965379503,223.5829965379503,223.5829965379503,13a24caf
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,233.21030595567493,233.21030595567493,233.21030595567493,233.21030595567493,233.21030595567493,233.2103059556749,13a24caf
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,238.79115261501732,238.79115261501732,238.79115261501732,238.79115261501732,238.79115261501738,238.79115261501732,13a24caf
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,242.3367404513889,242.3367404513889,242.3367404513889,242.3367404513889,242.3367404513889,242.33674045138886,13a24caf
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.004496615477036725,-0.01895871961983553,-0.03166185396402299,0.09882670644705427,0.0068118114032004184,0.01190291194868658,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.10003900648591113,0.09585690489349497,-0.011814917411824721,0.10610730753491526,0.13765683890762437,0.0855690280820242,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,-0.043634206747265925,-0.08910545540485826,-0.17688735955854007,-0.0970220219432214,-0.07396385256732119,-0.09612257924424136,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.05258834881102603,-0.012321941819976034,-0.045955060292989014,0.07427204284391886,0.054390910764044564,0.02459486006120488,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,-0.04454465924595685,-0.07092087731559649,-0.1063890431366612,-0.04877324272906636,-0.042116354786946086,-0.0625488354428454,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.3045493077175114,1.8034833699835642,1.182680015540383,2.468919009201777,1.108943436819372,1.5737150278525214,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.8788540799696782,3.9500005989626374,1.780859573120789,4.170208321049063,2.0229169656710417,2.7605679077546417,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,2.283694081724634,3.545606518932103,1.9445594587237194,4.2632806838690245,2.3426696335829265,2.8759620753664814,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,2.352589769708608,6.726788463588178,1.963554586676673,5.731878486149606,2.6959392467330097,3.894150110571215,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.005947491598703,2.0427364728230373,1.0287031444351877,1.9301072677322528,1.050953740693983,1.4116896234566327,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7935046274063386,0.7776832207537883,0.733115035354351,0.7985103031318463,0.7965634685389112,0.7798753310370471,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7807295358436371,0.7657788659301142,0.7692701739682352,0.8596934128258897,0.8364892286884501,0.8023922434512653,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.8658242732882154,0.8320959078091453,0.8087763617972432,0.9442357989641894,0.9242174686001607,0.8750299620917907,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.8311235998710653,0.8464290102310285,0.7650852972108839,0.8737133488052605,0.8864743971014196,0.8405651306439316,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.8140725617998699,0.8149637784561155,0.7874913998919202,0.8464021500186292,0.8109765774212094,0.8147812935175489,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.6536062978556787,0.647084733056372,0.6089637851637879,0.6249967761007704,0.6020660353688536,0.6273435255090926,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.5311471942423938,0.5093388594415741,0.4674288980511172,0.4245458666291948,0.4592208524422793,0.4783363341613119,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.34098368491886455,0.3209817704172543,0.2675087290569945,0.18602036219652052,0.2388833913511068,0.27087558758814817,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.425616532453026,0.37556332527615355,0.39188427647279067,0.3770775201034836,0.39303939665045307,0.3926362101911814,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.013899160359056473,0.07552440961703599,0.014636311472757568,-0.07294803360620095,0.0006987763704716654,0.00636212484262415,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,0.8343540786420989,1.4754438423629765,0.9625361986364295,1.4324119513612796,1.5523322684336884,1.2514156678872945,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.1364269310475632,2.7723781893516564,1.3756503631270083,2.0873046164711107,2.3453773770255832,1.9434274954045843,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.296492847788188,2.866729415941378,1.494353153014459,2.2555090769073836,2.7416389247518196,2.130944683680646,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.238028641071114,2.932085881524637,1.3864907814211276,2.3379442598385682,2.0211480213067614,1.9831395170324417,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.0904633918608704,1.9134288521038936,1.232378691073254,1.6938176315507696,1.6338713298966565,1.512791979297089,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.4816082902241361,0.4841759280861602,0.5192537110047016,0.5151057509568506,0.5270548769832093,0.5054397114510116,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5176468291892942,0.5231460318820659,0.5663439948409141,0.5788981344273229,0.5676158829433415,0.5507301746565878,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6140635618572883,0.5948661282925726,0.6809916792516231,0.7287671497288677,0.6813457685837603,0.6600068575428224,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5614393287123639,0.5799251251279424,0.5927475538221763,0.5919817663253202,0.5928576748240744,0.5837902897623755,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7778351423443991,0.70452145375236,0.7996041959992662,0.8512921432530355,0.8006736224139736,0.7867853115526069,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.10559786765891284,0.07391319972479683,0.05380522017186139,0.08202767873422998,0.07693701742090796,0.0784561967421418,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.13672347075427774,0.09922855806880496,0.07017388624253106,0.06413963283281768,0.1027856313585595,0.09461023585139819,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.1506545607499712,0.12970480961919367,0.11656068332078201,0.10777520021402172,0.1254121171752569,0.12602147421584511,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.1636356705565874,0.11582915704497398,0.1374381590798945,0.1253341274923916,0.14129471610597408,0.1367063660559643,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.1557526421507406,0.12431490715294352,0.1197509510924368,0.09119993522902631,0.11525154046880505,0.12125399521879048,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.3015838767841756,2.5980016885650246,1.3662254655807637,2.122111099604557,2.154602585584277,1.9085049432237597,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.459317658536868,3.1802883037402196,1.6436534559077323,2.6331990293234755,2.231369934181486,2.2295656763379563,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.4799247756257432,2.9442451579959066,1.5705918733480542,2.598048482790694,2.292054190833793,2.176972896118838,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.571700513222194,3.453205338670107,1.7045690073969517,2.60948205590096,2.6974662013940676,2.407284623316856,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.4608514374367907,3.4553150934789283,1.5853900155920697,2.6554873154565115,2.3670120822398926,2.3048111888408385,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.7286630090497076,0.7103733661012857,0.7507807260494007,0.7671062760788959,0.7682425529218225,0.7450331860402224,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6993955074288122,0.684583496511966,0.7333159870264216,0.7510761102225494,0.7403122988144288,0.7217366800008357,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6854839671886794,0.6666625780348255,0.7145800269911775,0.7306548198002617,0.7148517293520062,0.7024466242733901,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6831619755170479,0.6787791286445078,0.6996727968813378,0.7080606486906684,0.700608715858038,0.69405665311832,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6838668912085883,0.6786462440105847,0.7171062986367895,0.7397187039228341,0.7256911625547744,0.7090058600667143,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.10342022822673869,0.09799290908705427,0.08407239106532419,0.08205124650290094,0.08321109842781492,0.0901495746619666,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.2268554089340506,0.21460422919732425,0.1602056200667959,0.1280020637962615,0.16284859296351883,0.17850318299159024,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.1254351757239527,0.12899100441997674,0.033683313623550384,0.002969072466044248,0.04016932155539232,0.0662495775577833,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.18264590481926118,0.17994719667800219,0.12532060666664963,0.12041558550850429,0.15819212573733413,0.15330428388195028,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,TSCV,0.17136563062920246,0.15873067658989307,0.11686983615574559,0.0944113133280586,0.1290799797119382,0.13409148728296758,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.130814958932308,1.6069023402279974,1.1709326425660218,1.7368346870222369,1.6731787741698954,1.4637326805836919,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.4614946201270826,3.283660556908431,1.4921162297333885,2.6430142679964357,2.7267135234108073,2.3213998396352293,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.5526182283344578,3.32840905674919,1.6299973092201197,2.33017452735713,2.1597275943058025,2.2001853431933402,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.4884046862918265,3.3865690959681576,1.5479156637680644,2.6966086848675177,2.2693704865016877,2.2777737234794504,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,TSCV,1.1527278571284438,2.0691566287605045,1.325388574642931,1.6286539949624037,1.8825229405335446,1.6116899992055658,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7749831465048704,0.7520076042567747,0.7575063604956478,0.7900851035223635,0.7885603890214261,0.7726285207602166,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7192915128362027,0.7090593242798519,0.7324590433465588,0.7642728582602696,0.7555224872908222,0.7361210452027411,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7781843678450333,0.7522263669363214,0.7978864617114474,0.8420100394978998,0.8170551002953429,0.797472467257209,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7439598313924785,0.7181763016671359,0.7384737502548286,0.7822440993652172,0.7617958669425551,0.748929969924443,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,TSCV,0.7435077059561714,0.7344086966906399,0.7473895696631142,0.7549081082481395,0.7458776481806131,0.7452183457477357,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,51.51491665813836,47.5976472875512,32.589447015809355,45.08487544288526,48.871546525808384,45.13168658603851,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,180.40025329589844,180.40025329589844,180.40025329589844,180.40025329589844,180.40025329589844,180.40025329589844,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,206.7723846435547,206.7723846435547,206.7723846435547,206.7723846435547,206.7723846435547,206.7723846435547,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,177.49708557128906,177.49708557128906,177.49708557128906,177.49708557128906,177.49708557128906,177.49708557128906,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,prediction,258.9022216796875,258.9022216796875,258.9022216796875,258.9022216796875,258.9022216796875,258.9022216796875,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,90.56035386466442,99.50510109608467,108.83816835545734,97.58984762954478,105.11358696808072,100.32141158276639,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,712.0077514648438,712.0077514648438,712.0077514648438,712.0077514648438,712.0077514648438,712.0077514648438,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,1030.5,1030.5,1030.5,1030.5,1030.5,1030.5,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,846.0108642578125,846.0108642578125,846.0108642578125,846.0108642578125,846.0108642578125,846.0108642578125,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,training,1666.7889404296875,1666.7889404296875,1666.7889404296875,1666.7889404296875,1666.7889404296875,1666.7889404296875,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,29.850519676506444,33.18075857707622,31.640525306910128,31.241672908126723,31.721605753118105,31.52701644434752,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,140.36781905540627,140.36781905540627,140.36781905540627,140.36781905540627,140.36781905540627,140.36781905540627,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,135.38901802899616,135.38901802899616,135.38901802899616,135.38901802899616,135.38901802899616,135.38901802899616,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,129.8132697862391,129.8132697862391,129.8132697862391,129.8132697862391,129.8132697862391,129.8132697862391,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,CV,138.82630239332943,138.82630239332943,138.82630239332943,138.82630239332943,138.82630239332943,138.82630239332943,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,50.15675250946848,53.2670243349946,43.28114955628745,44.61761793702573,45.3745202324925,47.33941291405375,8359c65d
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,191.7048445807563,191.7048445807563,191.7048445807563,191.7048445807563,191.7048445807563,191.7048445807563,8359c65d
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,215.8086808098687,215.8086808098687,215.8086808098687,215.8086808098687,215.8086808098687,215.8086808098687,8359c65d
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,190.95099962022567,190.95099962022567,190.95099962022567,190.95099962022567,190.9509996202257,190.95099962022567,8359c65d
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,sera,TSCV,213.09234678480357,213.09234678480357,213.09234678480357,213.09234678480357,213.09234678480357,213.09234678480357,8359c65d
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.29132923604126004,0.15889068720277555,0.16399928481998238,0.1422118881385802,0.1474128813975717,0.18076879552003397,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.28385460966185494,0.2249585085662178,0.061296922126726106,0.013842857910859596,0.054365760905446536,0.127663731834221,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.2764735488737764,0.2468985133625804,0.020120191597367776,0.06780491109292974,0.1184016056724656,0.145939754119824,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.2086280084907588,0.15575654076337853,-0.08588602006414892,0.06291436950699425,0.030491913240407897,0.07438096238747811,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,prediction,0.3480122956295071,0.3133782886818629,0.22523189569398283,0.2826266591097536,0.27017238907816243,0.28788430563865375,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.7607649157748708,3.7897761452093586,1.588215619559309,2.2116089842021,1.679801784407313,2.2060334898305904,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,2.0914863359220344,3.0120878283335646,2.005818391180258,2.9635287251359315,1.8257094188215937,2.3797261398786764,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,2.3383691074426434,4.081736275190382,2.1179488272282576,2.6739793220138584,1.8747881083964055,2.6173643280543093,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,2.5524117375323483,6.96380738514515,2.3104691122571324,4.922929632044045,2.722648247417242,3.8944532228791835,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,prediction,1.7295818953703177,2.5043393153544717,1.5977699458263321,2.78657184650417,1.5912658692970116,2.0419057744704605,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7103104664811836,0.7646511856180022,0.7038568281043603,0.7492379402744742,0.7793584586900921,0.7414829758336225,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7228134790260458,0.7572554152258412,0.7517550904331304,0.8841367171398811,0.8573074117590306,0.7946536227167857,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7229455156241323,0.7251914888433064,0.7459864017318985,0.8643115988437053,0.8361652595623288,0.7789200529210742,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.7406456864978332,0.757479997936238,0.7736733920077354,0.8464810308500131,0.8765955072973147,0.7989751229178268,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,prediction,0.6791172605628062,0.6795426839558242,0.657660394551349,0.7272017328632049,0.7404982201274964,0.696804058412136,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.7150341702183902,0.724626445159003,0.6979845305379828,0.686575246725327,0.6966663066112946,0.7041773398503994,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.2928957927769672,0.2572018912353917,0.24217431719576887,0.17871275962294908,0.21636743722146312,0.23747043961050798,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.41580239432556154,0.41193621113168066,0.38856956641753326,0.28702662061880935,0.3230858731326518,0.3652841331252473,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.4303002180349761,0.4239195758836285,0.39492383869742964,0.33680208290495095,0.3566568015289532,0.38852050340998767,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,training,0.49260142390146544,0.4918726241407687,0.45348152934013786,0.3855579072265336,0.4284877693758222,0.45040025079694557,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,0.8142298173904674,1.5365732160556602,0.8906463551169099,1.204237321655198,1.27901358812979,1.144940059669605,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.4724441064180267,3.5807242910178476,1.8148051262845608,2.253940053933696,2.9226722156368004,2.4089171586581863,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.3839927952570006,2.989687534091311,1.6771969082135907,2.4127389827355112,3.203432607523171,2.333409765564117,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.4899923142702196,3.266998006931341,1.7639774053231236,2.3204905479894604,2.2147280555356343,2.211237266009956,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,training,1.2064883156513189,1.9461988764389744,1.5246138408899768,1.7790935269663644,2.808005857702252,1.8528800835297772,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.43501387570163025,0.42107596920826124,0.45552684704664836,0.46963878161203765,0.46107904334968,0.4484669033836515,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6226348353760959,0.6396498779360797,0.6913614739567605,0.6906984551947675,0.6737283248547201,0.6636145934636848,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5612188437055134,0.5421236019587093,0.5975285422046218,0.6324230486857354,0.6175219873913133,0.5901632047891787,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.562524926265404,0.5534174039663738,0.5950280233792872,0.6113868323885114,0.5995051027311411,0.5843724577461435,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5299889454939744,0.5119710513069106,0.5715846115918178,0.5972742558314954,0.5772173811155527,0.55760724906795,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.2359752564861343,0.16461600291020845,0.158830386773185,0.17792946289232964,0.17062489867362052,0.18159520154709557,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.16773966506225083,0.1420621118468425,0.1544514659710422,0.07865330392688814,0.08946222088285216,0.12647375353797516,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.160900199595085,0.1136486731806599,0.11764582299444537,0.10271619079809992,0.11872001901163627,0.1227261811159853,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.12596643477992053,0.119424839767073,0.13074115298498057,0.07457214965997977,0.10069086489901041,0.11027908841819285,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,0.1604644116397708,0.10345551841187133,0.12306336205510437,0.09192746460597767,0.11260140377900309,0.11830243209834546,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.2629554732643433,2.487428425213417,1.5068017448086723,2.097907307351421,2.102155692391055,1.8914497286057816,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.4626419734072296,3.551517035032491,1.640454363368788,2.0320677254898145,2.688986146671169,2.2751334487938983,ecf2577f
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.434625533711733,2.934551131439385,1.7165280248261858,2.184576997950196,2.3350143761541298,2.121059212816326,ecf2577f
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.776217205187671,4.030731220264364,1.862200496779408,2.981960179118451,2.930693729897996,2.716360566249578,ecf2577f
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.4959630805516948,2.910303999808085,1.668108262548175,1.9454887380946562,2.296222780355787,2.0632173722716796,ecf2577f
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6583807904663406,0.657852235308678,0.7064724538326103,0.7216976218996054,0.7105139694456838,0.6909834141905836,ecf2577f
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,CV,0.6553116800903557,0.6508571749908213,0.6868204834488894,0.7308168149662388,0.7271125606488368,0.6901837428290284,ecf2577f
