model,Bounds,I_w,season,metric,stage,HWN,HWF,HWD,HWM,HWA,Average,id_data
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.3674668167278972,0.37103338037264494,0.3699685454184682,0.37306236111276403,0.3723555665938682,0.37077733404512847,978f49d7
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6206134301114734,0.6676958962634171,0.6789151161582279,0.7501055285831036,0.724162689264689,0.6882985320761822,978f49d7
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5680085617453521,0.5631577359076441,0.47193718131697404,0.6407702926537433,0.4674036476864567,0.5422554838620341,978f49d7
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.41505632796344644,0.32978337592677476,0.3740834158888287,0.3924150594321251,0.5147102114302912,0.4052096781282932,978f49d7
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5272987747695703,0.6556443769394982,0.48554796310915477,0.457183845117655,0.45355507176642895,0.5158460063404615,978f49d7
CXGB15,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.36834189659571914,0.35494423789175916,0.3695636706726183,0.3432719765844155,0.35369870990421326,0.3579640983297451,978f49d7
RNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6904335485292186,0.7249688014077327,0.8417038537721713,0.7713908202311578,0.713437234635502,0.7483868517151565,978f49d7
LSTM16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6419139102053915,0.6592071476110003,0.6943919861127769,0.7348414956607768,0.5876418277808042,0.6635992734741499,978f49d7
CNNRNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5346167922735924,0.5891550901701873,0.6448873832699187,0.5487590176704196,0.6329890209701735,0.5900814608708582,978f49d7
MLP16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5724242196997387,0.6923259161120608,0.6462812837906775,0.5180212756884383,0.50617417185994,0.587045373430171,978f49d7
CXGB15,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.3690647339737462,0.34903535565124655,0.3598150609589757,0.3705692007071942,0.3648608792797545,0.3626690461141834,978f49d7
RNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6432087418290393,0.6493815803439186,0.6336721952661892,0.7310358973797656,0.76179665093399,0.6838190131505805,978f49d7
LSTM16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.25325841519660297,0.21712246208724018,0.28602011044586606,0.39761213789114636,0.23000458346056352,0.2768035418162838,978f49d7
CNNRNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7351973966282882,0.6965676676207088,0.6302952695275915,0.7467838508098066,0.7224630976079366,0.7062614564388663,978f49d7
MLP16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5992246663654849,0.5947522136858907,0.5428057624053932,0.6200094877063146,0.581681134433647,0.5876946529193461,978f49d7
CXGB15,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.3550364588290975,0.3538455579681767,0.37103516534425884,0.36992312874050093,0.3573475086226954,0.36143756390094584,978f49d7
RNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.8913810445420856,0.8202900563498956,0.875719875555525,0.8511334138107275,0.8723881927933275,0.8621825166103122,978f49d7
LSTM16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7035596921146753,0.6930388590850348,0.6908998707752418,0.7130528399740395,0.7314439958985909,0.7063990515695164,978f49d7
CNNRNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.8904937657916755,0.8703437776795799,0.8255772150930044,0.8755402860111099,0.9751454546584561,0.8874200998467652,978f49d7
MLP16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7282542155814294,0.7204053110639906,0.7441151028365521,0.7532022533195233,0.7959655941540504,0.7483884953911092,978f49d7
CXGB15,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.326706982557115,0.33881968810412594,0.38510657199650256,0.32133667199138416,0.3007616094587412,0.33454630482157377,978f49d7
RNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.2689460252580041,0.26075081915386994,0.3355767208088604,0.3436760143621522,0.2794988043224711,0.29768967678107155,978f49d7
LSTM16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.18162467426566217,0.20186990079999342,0.2426381730442999,0.32095373510231523,0.24902241257327376,0.2392217791571089,978f49d7
CNNRNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.1531760435665006,0.17654677284839537,0.20036028291369226,0.2031571749933224,0.1695159953671716,0.18055125393781646,978f49d7
MLP16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.4995509489060361,0.5701303979402284,0.6349691566429185,0.5810275664378879,0.5222394693122958,0.5615835078478734,978f49d7
CXGB15,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.3829877315137921,0.365707351146997,0.37821010101472313,0.38421506802745947,0.39837788643875127,0.38189962762834456,978f49d7
RNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5725365335179543,0.5458020471615889,0.5406753464680787,0.6200700290582934,0.6940309280907963,0.5946229768593423,978f49d7
LSTM16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5619304677169604,0.5683830121130281,0.614907596647744,0.6777041690156079,0.6473447139951997,0.614053991897708,978f49d7
CNNRNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.8088979815207553,0.8552648929680651,0.9174509397547952,0.8630274012559679,0.7438166185500446,0.8376915668099256,978f49d7
MLP16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.803913067203022,0.7961965962203755,0.8059729209590801,0.7949023008137427,0.8448114628295464,0.8091592696051533,978f49d7
CXGB15,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.3911165255476641,0.3774611917821442,0.3903153686863369,0.386421436749865,0.3910452025254375,0.38727194505828955,978f49d7
RNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.8808914851968328,0.8831970053394297,0.9381883936302644,0.8331414913167857,0.8969987712148766,0.886483429339638,978f49d7
LSTM16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7321737100246277,0.6668704737853483,0.7276018549895596,0.7074142220103373,0.7209939461010421,0.711010841382183,978f49d7
CNNRNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7158983262433821,0.7129600234303581,0.747356506396776,0.7418547587040325,0.7050558760829163,0.724625098171493,978f49d7
MLP16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6333058559373267,0.6788578263388266,0.67609630390709,0.6781068344742106,0.6693615517844959,0.6671456744883899,978f49d7
CXGB15,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.38042588911086683,0.35190804207940785,0.36610416006502217,0.40074706858825804,0.3802668882694016,0.37589040962259135,978f49d7
RNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.832600737140927,0.837543017578915,0.8764109460382757,0.8725440924634146,0.8774333719472928,0.8593064330337651,978f49d7
LSTM16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.8184601003195802,0.7967307994037673,0.848592297062743,0.8699027788401476,0.8531263467568543,0.8373624644766184,978f49d7
CNNRNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.8378273962768915,0.8369015223638686,0.8689030177111124,0.9114824415787787,0.8822113430984381,0.8674651442058179,978f49d7
MLP16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7267475893654616,0.7480652669488594,0.7125952154605235,0.770775879873905,0.7069516616601624,0.7330271226617823,978f49d7
CXGB15,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.3936994858156565,0.38823866862627343,0.383127405489369,0.369304216364263,0.36305128562053585,0.37948421238321955,978f49d7
RNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.645000604759313,0.6255659772129688,0.6342781614355968,0.716464644722597,0.6998529646709142,0.6642324705602779,978f49d7
LSTM16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6277677547205402,0.5922079409357055,0.6190241241456804,0.6591009217755291,0.658872437531433,0.6313946358217777,978f49d7
CNNRNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6628393186413944,0.6429639598167177,0.6777279619276799,0.6856223234930341,0.6904780382801016,0.6719263204317855,978f49d7
MLP16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.664208501525308,0.6549127607018811,0.6452690754004335,0.6489674464997676,0.6116738792585991,0.6450063326771979,978f49d7
CXGB15,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.41199432872190433,0.39772434475767676,0.4084200156450322,0.3958268106398476,0.4004721367452684,0.4028875273019459,978f49d7
RNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.5072055962560394,0.5565938352909369,0.5419304534642106,0.446951715193877,0.509223245912664,0.5123809692235456,978f49d7
LSTM16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.7207553550707103,0.7275406104113229,0.7254303833676391,0.737864893439558,0.7227445838873551,0.7268671652353171,978f49d7
CNNRNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.644067118051761,0.6575666320237117,0.6671761457762418,0.6192931462896424,0.687728447045855,0.6551662978374424,978f49d7
MLP16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.6583373403130782,0.7067785375800821,0.6717066900694627,0.6442611566441012,0.6412993704762265,0.6644766190165902,978f49d7
CXGB15,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.31135762852645094,0.3108096601388318,0.3195563616892525,0.3517069273440262,0.36061327464729553,0.33080877046917134,978f49d7
RNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.49374990453521067,0.47904082589790703,0.5154638569377042,0.6033861136953148,0.6117067237056611,0.5406694849543595,978f49d7
LSTM16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.43914635646077327,0.4267455466319067,0.4790459487153466,0.5611160974459486,0.6068220911936876,0.5025752080895326,978f49d7
CNNRNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.2579608802966365,0.2626183137142862,0.2797080576908181,0.32565937268772793,0.38106824852540516,0.30140297458297477,978f49d7
MLP16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.4081167409886898,0.4101841714157328,0.4333637160948053,0.4873692762659842,0.5110953863881579,0.45002585823067404,978f49d7
CXGB15,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.32991042236607343,0.3462373335150733,0.3591041967415073,0.37040151908631164,0.35611715937119376,0.3523541262160319,978f49d7
RNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.2053392298279671,0.16952152875350324,0.21633047719752205,0.2456664124395685,0.20989052923049642,0.20934963548981145,978f49d7
LSTM16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.2894528014462408,0.2152974495675389,0.2667260098237704,0.32854016415401505,0.3442224161402258,0.2888477682263582,978f49d7
CNNRNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.27840754376775473,0.2853885901796607,0.3381420053059532,0.39998223457531074,0.38585915799770953,0.33755590636527777,978f49d7
MLP16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mae,training,0.4233788876918773,0.4236276413877537,0.4188253215699631,0.4832042951108525,0.44725720920302714,0.4392586709926947,978f49d7
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.867027546585077,-0.5718735684209677,-0.4496911086603484,-0.8424827163560376,-1.2103870224331146,-0.7882923924911089,978f49d7
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.7571594521303604,-0.9677014928371845,-0.03699541508557066,-1.3326561191100734,-1.1300648500901782,-0.8449154658506736,978f49d7
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.08462690353809534,-0.2743344709529957,-0.12641803815444577,-0.3885230947891809,-0.20425559597921206,-0.2156316206827859,978f49d7
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.19911000510489638,-0.4105982147699561,-0.1280810676259598,-0.7640664589501893,-0.18369282023006392,-0.3371097133362131,978f49d7
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.08476654256195301,-0.7756201286168382,-0.34959257648405334,-2.9171167059164307,-1.504116171202828,-1.1262424249564205,978f49d7
CXGB15,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.3468531267867117,-2.036531046488187,-1.474840682702054,-1.461201293578982,-1.3060883281023936,-1.525102895531666,978f49d7
RNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.45057865586057355,-0.7894994475246261,-0.7381040797065587,-0.7091449903629535,-0.26447416908980437,-0.5903602685089032,978f49d7
LSTM16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.6169965787745825,-0.9028917842504663,-0.6022633975010423,-0.7722867878454884,-0.6597067844586462,-0.7108290665660452,978f49d7
CNNRNN16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.36351106964052726,-0.8729755364321861,-0.4740133942895387,-0.31443734744486196,-0.4339031640024972,-0.4917681023619223,978f49d7
MLP16,2,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.5556280073767224,-1.4289367319233945,-0.8106343909269507,-0.7234211966793368,-0.5831682834818515,-0.8203577220776512,978f49d7
CXGB15,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.0200809314303307,-1.1993351752859172,-0.7152854496121127,-2.3693950563265256,-1.970171171414959,-1.454853556813969,978f49d7
RNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.0411715314176477,-1.3241272115578995,-1.0233750065148104,-2.1653853058659105,-1.8336866166498236,-1.4775491344012184,978f49d7
LSTM16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.6186243351733223,-0.7895116536665129,-0.6923606520926292,-2.2160669222469527,-1.0308424276350319,-1.0694811981628898,978f49d7
CNNRNN16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.4372562926930383,-1.820046000917304,-1.0400525638025089,-2.8214644720112196,-1.7860392916356715,-1.7809717242119483,978f49d7
MLP16,3,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.9369360118544625,-0.8015632692789418,-0.8612191628249919,-1.7554963717103158,-1.3827687787049991,-1.1475967188747422,978f49d7
CXGB15,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.38228792081553326,-1.011976317661291,-2.536729970496665,-0.17066691606391454,-0.07902211995009789,-0.8361366489975003,978f49d7
RNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.7919729767345045,-0.9536863609799446,-0.8478086128418457,-0.44258126444007967,-0.12367940947136,-0.631945724893547,978f49d7
LSTM16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.38348357032161345,-0.6033179692094764,-0.4228363220901845,-0.06711375181457684,-0.17849670559269354,-0.33104966380570894,978f49d7
CNNRNN16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.0775851442326103,-1.8121160194640122,-1.401316041475921,-0.5841443798202717,-0.6694052531725462,-1.1089133676330722,978f49d7
MLP16,4,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.32952684883859656,-0.9716706948794496,-0.43304061626278595,-0.27105389710544586,-0.12388423461334885,-0.4258352583399253,978f49d7
CXGB15,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.5227233228390675,-3.5157360687497565,-2.452179667524434,-2.928436293709479,-4.5165855031229185,-3.1871321711891314,978f49d7
RNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.4123041068627393,-1.6982112514623986,-0.853440658312146,-2.2337529419338757,-3.506680125874425,-2.140877816889117,978f49d7
LSTM16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.73012282966559,-1.6783953994562844,-0.7184454104577634,-0.8420683593979894,-0.7217872662996541,-1.1381638530554563,978f49d7
CNNRNN16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.8963075092183788,-2.684163229710104,-1.56071310575616,-2.8784849437039095,-4.052514913561306,-2.8144367403899713,978f49d7
MLP16,5,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.1906877283265231,-0.7845314002370628,-0.6790218377359547,-0.4586724982320093,-0.7457499384602622,-0.7717326805983624,978f49d7
CXGB15,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.3973909777316416,-4.003501608065992,-3.295435213679557,-8.949644145725589,-13.311570540670887,-6.391508497174733,978f49d7
RNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.7558465967560277,-2.6507943358736648,-3.6713886449916284,-6.2681956873189035,-5.908273201329839,-4.250899693254013,978f49d7
LSTM16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.0979128025204594,-2.410302828531195,-3.005001786901096,-5.7582187185329765,-7.691437415597708,-4.192574710416688,978f49d7
CNNRNN16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-4.587042466962002,-7.7541401359763675,-5.965592811081448,-10.64486148737496,-14.11924486114063,-8.614176352507082,978f49d7
MLP16,6,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.9047829252360631,-1.0498684125501285,-1.1123713449676844,-2.410833781504824,-4.374546408607281,-1.970480574573196,978f49d7
CXGB15,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.2667083112139805,-2.462862924717764,-1.6774330304226854,-4.4648946309148885,-7.515089413852137,-3.4773976622242913,978f49d7
RNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.8311308958396405,-1.789431979194,-1.5974328145006707,-3.239028182661247,-3.1149054753761773,-2.114385869514347,978f49d7
LSTM16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.5745526463126248,-0.8070527936877874,-0.6814808597276201,-1.7482446562833946,-2.8657139271039442,-1.3354089766230741,978f49d7
CNNRNN16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.878862713988039,-2.0891426826416692,-1.6689221447004707,-1.5374072188299919,-0.9767383300969621,-1.4302146180514268,978f49d7
MLP16,7,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.42026933823897117,-1.2032488438679367,-1.0335364120906778,-2.0396437218035706,-2.4224553942015197,-1.4238307420405352,978f49d7
CXGB15,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.456564179524366,-1.8293054268397126,-1.5079306737583655,-2.0698493765110495,-2.085157087188733,-1.7897613487644453,978f49d7
RNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.7912343999242901,-2.1923418640012065,-1.333616275228918,-0.7797617346288989,-1.0681880295712012,-1.2330284606709028,978f49d7
LSTM16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.9109530996166313,-1.6959823388944135,-1.1934940969685588,-0.8910571931195732,-0.8864379559513623,-1.1155849369101078,978f49d7
CNNRNN16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.6078956992826794,-3.1587321105180313,-1.9524965183083953,-2.166349146813387,-1.788386074136197,-2.134771909811738,978f49d7
MLP16,8,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.0121944632196687,-2.218423541808938,-1.0779413460966472,-1.1006782643623414,-1.0919372190383922,-1.3002349669051976,978f49d7
CXGB15,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.478658859502132,-2.0835887406770586,-2.113932566549826,-3.666521720407596,-3.0229087922283675,-2.473122135872996,978f49d7
RNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.4169907305001026,-2.197219594925339,-1.4936122867991397,-5.502942261291374,-3.6567335899243094,-2.853499692688053,978f49d7
LSTM16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.7251570698285874,-2.990631257331792,-1.9739215423970975,-4.639270945324759,-3.566671869920246,-2.979130536960496,978f49d7
CNNRNN16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.3027341118201456,-2.5304127840835875,-1.8333721053720682,-4.5626797501115535,-3.235494724300349,-2.6929386951375407,978f49d7
MLP16,9,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.2752741727930617,-2.093684124516155,-1.2935057277196071,-3.6910930462816696,-3.033203626479385,-2.2773521395579754,978f49d7
CXGB15,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.6768019610021914,-0.7458417676393011,-0.5186698528013097,-0.7445785891201265,-0.470663295774346,-0.6313110932674549,978f49d7
RNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.0594309278985258,-0.17510949899872397,-0.03681367170510131,0.05139918089504549,0.04871966536882644,-0.034247050467695835,978f49d7
LSTM16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.25695120418146755,-0.22207607704243632,-0.17539839658467812,-0.04796424315235849,-0.015004313169558095,-0.1434788468260997,978f49d7
CNNRNN16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.4159752597312994,-0.4881913732823091,-0.27746313132536005,-0.1022978192978486,-0.16237935225284172,-0.2892613871779318,978f49d7
MLP16,10,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-0.5465679335493535,-0.5428103069296494,-0.33817374827132024,-0.10304270531382305,-0.17254043346045891,-0.340627025504921,978f49d7
CXGB15,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-3.07129474120249,-3.0101321583946077,-1.5811009768200814,-2.2769946098518545,-3.0970324463718777,-2.6073109865281823,978f49d7
RNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.9282042462281783,-2.7893860513631243,-1.8281565897783896,-1.334870360052774,-1.3902970780032895,-2.054182865085151,978f49d7
LSTM16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.3134470943026315,-2.5277242305209318,-1.0649880074188314,-0.9999152016967444,-1.5571845057822702,-1.6926518079442818,978f49d7
CNNRNN16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-3.3028879068565966,-3.934535981737161,-2.481055842241228,-1.5587082973285147,-2.868164164475476,-2.8290704385277956,978f49d7
MLP16,11,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-3.333627314402211,-3.1368672445768646,-1.5495031656603586,-1.561962138865628,-2.56823524131895,-2.430039020964802,978f49d7
CXGB15,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-4.331222619811062,-5.834154092863,-7.9506367908375815,-17.732164924044984,-28.756142363206408,-12.920864158152607,978f49d7
RNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.0971054214141496,-2.3074138829782562,-3.0014174054328673,-11.825757110273807,-9.187109530615974,-5.4837606701430115,978f49d7
LSTM16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-1.4501356186457277,-2.013843490389378,-2.2623050182291276,-4.947041889616627,-9.352996412691368,-4.005264485914446,978f49d7
CNNRNN16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.4146582652103783,-3.5129252282665377,-4.474301072234449,-15.652111126487666,-14.727472757813672,-8.15629369000254,978f49d7
MLP16,12,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,r2,CV,-2.855929610172398,-3.3744876388902787,-3.4888105405227208,-9.064204554020197,-17.79409278006516,-7.315505024734151,978f49d7
CXGB15,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.3265255099129858,2.101358215186892,6.249642795739968,1.3670772054220606,1.6035085621868972,2.5296224576897606,978f49d7
RNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.2101985796068793,2.4757652965187726,4.994083260495373,2.028299920849373,1.5756718507782022,2.4568037816497195,978f49d7
LSTM16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.0201812103702235,1.230018012110099,3.181130150360068,1.6426120620313125,1.3663649161297864,1.6880612702002977,978f49d7
CNNRNN16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.1790760015836534,3.099666024273293,4.5949298596669035,1.9721070028115153,1.617642192889068,2.4926842162448866,978f49d7
MLP16,1,-1.1692892810242344|-0.30647585455315646|3.0|6.499969486244418,0.3,mape,CV,1.3287896502397634,2.714488254649346,6.401310630405659,1.9882839863994186,1.6983560667493982,2.8262457176887166,978f49d7
